"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","firstgen","re_all","living18","sex","StemMaj","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band","psw"
1,5,-1.2916,7,2,-2.2154,0,0,0,4,-0.4818,2,-0.293,1,"White","Off-campus (rent/apartment)","Male",0,9,0,-0.3,-0.827780000000004,0,30,2.5,3.5,2,2,2,3,2,2,2,3,3,2,3,3,3,2,2,3,4,NA,NA,3,4,4,4,NA,4,4,2,2,2,2,1636,1,3,1,7,"White Commuter Working","non_FASt_1_11",0.396035419386412
0,7,0.7084,6,2,-2.2154,1,1,0,3,-1.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Male",0,48,1,3.6,3.07222,3.07222,21,1.6,2.6,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,6,6,NA,6,NA,5,5,5,5,5,6,3,2,2,1,1637,2,4,1,2,"Latino First-Gen Striver","FASt_12plus",1.59990400952602
0,7,0.7084,7,6,1.7846,0,1,1,4,-0.4818,2,-0.293,0,"Asian","With family (commuting)","Male",0,4,0,-0.8,-1.32778,0,20,1.5,2.5,2,1,1,4,4,4,4,3,2,2,2,2,2,4,3,5,5,5,5,NA,5,6,5,NA,5,5,2,1,3,3,1638,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",1.63205455272604
0,5,-1.2916,7,3,-1.2154,1,0,1,3,-1.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,19,1,0.7,0.172219999999996,0.172219999999996,-4,-0.9,0.1,3,3,3,3,3,3,3,3,2,1,1,2,1,2,2,5,6,5,NA,5,6,NA,4,4,4,4,2,3,2,2,1639,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus",1.93817360302057
1,8,1.7084,7,7,2.7846,0,1,0,3,-1.4818,3,0.707,0,"White","Off-campus (rent/apartment)","Male",0,48,1,3.6,3.07222,3.07222,-15,-2,-1,3,2,3,2,1,2,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,NA,3,2,2,2,1640,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.592906609751369
1,6,-0.2916,6,3,-1.2154,0,0,1,3,-1.4818,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,5,0,-0.7,-1.22778,0,8,0.3,1.3,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,3,6,5,5,5,6,2,2,2,3,1641,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.687132169953781
0,5,-1.2916,7,6,1.7846,0,0,0,5,0.5182,3,0.707,1,"Other/Multiracial/Unknown","With family (commuting)","Male",0,8,0,-0.4,-0.927780000000004,0,-3,-0.8,0.2,2,3,3,2,3,2,2,3,3,2,2,3,3,3,3,3,4,4,4,4,4,5,6,6,6,6,3,3,1,1,1642,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.908803251427298
0,7,0.7084,7,8,3.7846,0,1,1,7,2.5182,2,-0.293,0,"White","With family (commuting)","Female",0,31,1,1.9,1.37222,1.37222,-4,-0.9,0.1,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,5,5,5,5,5,2,2,3,2,1643,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.586699566323533
1,4,-2.2916,7,2,-2.2154,1,0,0,4,-0.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,3,0,-0.9,-1.42778,0,34,2.9,3.9,4,3,3,2,3,2,2,2,3,3,3,3,2,3,2,3,2,2,2,2,3,5,4,4,5,4,2,2,2,2,1644,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.304147754241578
0,7,0.7084,7,2,-2.2154,1,1,0,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,7,0,-0.5,-1.02778,0,21,1.6,2.6,3,2,2,2,3,2,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,2,3,1645,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.87217475931958
0,6,-0.2916,7,5,0.7846,0,1,0,4,-0.4818,2,-0.293,0,"White","On-campus (residence hall)","Male",0,46,1,3.4,2.87222,2.87222,19,1.4,2.4,4,4,4,2,2,3,2,3,3,3,2,3,3,4,4,4,3,3,2,3,NA,7,7,7,7,7,2,2,4,1,1646,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.26056275704193
1,8,1.7084,7,6,1.7846,0,0,1,3,-1.4818,2,-0.293,0,"Asian","With family (commuting)","Female",0,25,1,1.3,0.772219999999996,0.772219999999996,-3,-0.8,0.2,4,3,3,3,3,3,3,3,3,3,4,4,3,3,3,NA,5,NA,5,5,NA,6,5,6,6,6,2,3,2,2,1647,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.925412303064464
1,8,1.7084,7,8,3.7846,0,0,1,6,1.5182,2,-0.293,0,"White","With family (commuting)","Female",0,0,0,-1.2,-1.72778,0,-10,-1.5,-0.5,3,3,3,3,4,4,3,3,4,4,4,4,3,3,3,3,NA,3,3,3,3,4,5,5,5,4,2,1,1,1,1648,0,3,1,10,"Continuing-Gen Cruiser","non_DE",1.83533341496251
1,8,1.7084,7,5,0.7846,1,0,1,3,-1.4818,3,0.707,1,"Other/Multiracial/Unknown","On-campus (residence hall)","Male",1,3,0,-0.9,-1.42778,0,-2,-0.7,0.3,2,3,3,4,4,4,4,3,2,2,2,3,3,2,2,4,4,3,3,4,4,5,5,5,4,4,3,2,2,1,1649,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",1.37057533613478
0,4,-2.2916,6,3,-1.2154,1,0,0,6,1.5182,3,0.707,1,"Black/African American","On-campus (residence hall)","Female",0,10,0,-0.2,-0.727780000000004,0,25,2,3,3,2,3,3,2,2,2,3,4,4,3,4,4,2,2,4,3,3,3,4,NA,6,6,5,5,5,3,1,4,1,1650,1,2,1,5,"Black Campus Connector","non_FASt_1_11",0.370067239717388
0,5,-1.2916,7,1,-3.2154,1,0,1,5,0.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,7,0,-0.5,-1.02778,0,14,0.9,1.9,4,4,4,3,4,4,3,3,4,4,4,4,3,4,3,3,4,4,3,3,3,5,5,5,5,5,3,2,2,1,1651,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.320875305134619
0,5,-1.2916,7,3,-1.2154,1,0,0,3,-1.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,7,0,-0.5,-1.02778,0,29,2.4,3.4,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,5,6,6,6,5,3,1,1,2,1652,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.499657913483313
1,6,-0.2916,7,1,-3.2154,1,1,0,4,-0.4818,2,-0.293,1,"Black/African American","On-campus (residence hall)","Female",1,7,0,-0.5,-1.02778,0,-1,-0.6,0.4,2,3,2,2,3,2,2,3,3,3,2,2,3,3,3,4,4,3,4,3,4,4,5,5,4,5,2,2,3,2,1653,1,3,1,5,"Black Campus Connector","non_FASt_1_11",0.581358226055118
1,8,1.7084,7,7,2.7846,0,1,0,4,-0.4818,3,0.707,0,"Asian","With family (commuting)","Female",1,59,1,4.7,4.17222,4.17222,16,1.1,2.1,3,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,5,5,5,5,3,3,3,3,1654,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.601441682694625
0,7,0.7084,6,5,0.7846,0,0,0,4,-0.4818,2,-0.293,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Male",1,35,1,2.3,1.77222,1.77222,-10,-1.5,-0.5,3,4,3,3,4,3,3,3,4,3,3,3,3,3,4,3,3,NA,3,3,3,NA,7,7,7,7,2,1,4,2,1655,2,5,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.35439286386515
0,6,-0.2916,7,3,-1.2154,1,0,0,3,-1.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Male",0,1,0,-1.1,-1.62778,0,21,1.6,2.6,3,3,3,3,3,3,3,4,3,2,3,3,2,2,2,4,4,3,3,3,3,5,5,5,4,5,2,3,3,2,1656,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11",0.644169239667065
0,7,0.7084,7,4,-0.2154,0,1,0,4,-0.4818,2,-0.293,1,"White","Off-campus (rent/apartment)","Male",0,7,0,-0.5,-1.02778,0,15,1,2,3,3,3,4,2,3,3,3,3,3,3,3,3,2,2,3,4,4,4,4,3,5,4,5,5,5,2,2,1,4,1657,1,1,0,7,"White Commuter Working","non_FASt_1_11",1.23343332688564
0,7,0.7084,7,2,-2.2154,1,1,0,5,0.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,8,0,-0.4,-0.927780000000004,0,10,0.5,1.5,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,4,4,5,5,5,5,4,4,4,4,4,2,2,2,1,1658,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.874325484845265
0,7,0.7084,6,6,1.7846,0,1,1,3,-1.4818,4,1.707,0,"Asian","With family (commuting)","Female",0,20,1,0.8,0.272219999999996,0.272219999999996,-4,-0.9,0.1,1,1,1,4,4,3,4,3,2,3,2,2,2,2,2,4,NA,5,4,5,5,4,4,4,4,4,4,2,1,2,1659,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.865535239599338
1,6,-0.2916,7,5,0.7846,0,1,0,7,2.5182,2,-0.293,0,"White","Off-campus (rent/apartment)","Female",0,13,1,0.1,-0.427780000000004,-0.427780000000004,25,2,3,4,3,3,3,2,2,3,3,3,3,3,3,4,4,4,3,3,3,3,NA,3,5,5,5,5,4,2,4,2,2,1660,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.29444575122544
0,8,1.7084,7,7,2.7846,0,1,1,5,0.5182,1,-1.293,0,"White","On-campus (residence hall)","Male",1,59,1,4.7,4.17222,4.17222,26,2.1,3.1,4,4,4,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,1,3,3,3,1661,2,4,1,6,"White Residential Traditional","FASt_12plus",0.552314378170542
1,5,-1.2916,7,1,-3.2154,1,0,1,6,1.5182,1,-1.293,1,"Asian","With family (commuting)","Female",0,0,0,-1.2,-1.72778,0,29,2.4,3.4,3,3,3,2,3,4,3,3,2,2,2,2,2,3,4,4,NA,4,4,5,4,4,4,4,5,4,1,3,3,2,1662,0,3,1,4,"Asian First-Gen Navigator","non_DE",0.328847521737446
1,8,1.7084,7,8,3.7846,0,0,0,7,2.5182,3,0.707,0,"White","With family (commuting)","Female",0,29,1,1.7,1.17222,1.17222,11,0.6,1.6,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,4,4,5,4,6,6,6,6,7,3,2,3,2,1663,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.710442295699262
0,6,-0.2916,6,1,-3.2154,1,1,1,2,-2.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Male",0,3,0,-0.9,-1.42778,0,32,2.7,3.7,3,3,3,3,3,3,4,3,2,2,3,2,3,3,3,4,3,3,3,3,4,6,7,6,6,6,2,2,3,2,1664,1,1,0,2,"Latino First-Gen Striver","non_FASt_1_11",0.637525004182266
1,7,0.7084,7,6,1.7846,1,0,0,5,0.5182,2,-0.293,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Male",0,24,1,1.2,0.672219999999996,0.672219999999996,2,-0.3,0.7,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,1,2,2,2,2,1,4,4,3,3,3,2,2,3,2,1665,2,4,1,8,"Multiracial Bridge-Builder","FASt_12plus",1.18593446406103
0,8,1.7084,7,7,2.7846,0,1,0,5,0.5182,3,0.707,0,"Asian","Off-campus (rent/apartment)","Female",0,8,0,-0.4,-0.927780000000004,0,-1,-0.6,0.4,4,4,4,3,3,3,3,3,4,4,3,4,4,4,3,3,2,3,2,2,2,6,5,5,5,5,3,2,1,3,1666,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",1.87185880439047
1,5,-1.2916,6,2,-2.2154,1,0,0,5,0.5182,4,1.707,1,"Hispanic/Latino","With family (commuting)","Female",0,5,0,-0.7,-1.22778,0,-6,-1.1,-0.1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,NA,3,3,NA,3,4,5,4,5,5,4,3,1,2,1667,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.37517573632004
1,8,1.7084,7,8,3.7846,0,0,0,4,-0.4818,3,0.707,0,"Asian","With family (commuting)","Male",0,0,0,-1.2,-1.72778,0,-11,-1.6,-0.6,2,3,3,4,3,3,3,3,3,3,4,3,3,2,2,2,2,2,2,2,2,6,6,5,5,5,3,1,2,2,1668,0,3,1,10,"Continuing-Gen Cruiser","non_DE",1.80059704595623
0,6,-0.2916,7,2,-2.2154,1,1,0,5,0.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,1,0,-1.1,-1.62778,0,-15,-2,-1,2,2,2,2,3,2,3,3,3,2,2,2,3,3,3,4,5,5,4,4,4,6,5,6,NA,5,2,1,2,2,1669,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.709179883016812
0,7,0.7084,7,4,-0.2154,1,1,0,2,-2.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",1,1,0,-1.1,-1.62778,0,10,0.5,1.5,2,2,2,3,2,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,6,6,5,5,5,4,2,2,2,2,1670,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",1.25679414091154
0,5,-1.2916,6,2,-2.2154,0,1,1,6,1.5182,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,9,0,-0.3,-0.827780000000004,0,23,1.8,2.8,3,3,3,3,3,4,4,3,4,4,3,3,4,2,3,3,4,4,3,3,3,6,6,6,5,6,2,2,3,3,1671,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.594289258753764
0,6,-0.2916,7,1,-3.2154,1,0,0,3,-1.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Male",0,0,0,-1.2,-1.72778,0,3,-0.2,0.8,3,3,3,3,3,3,2,3,2,2,2,2,3,3,3,3,3,3,NA,3,NA,NA,4,5,5,4,3,3,2,2,1672,0,1,0,2,"Latino First-Gen Striver","non_DE",0.400211808659244
0,7,0.7084,7,6,1.7846,0,1,0,5,0.5182,2,-0.293,0,"White","Off-campus (rent/apartment)","Female",0,7,0,-0.5,-1.02778,0,19,1.4,2.4,4,3,4,4,3,3,3,3,3,4,3,3,3,4,4,3,3,3,3,3,3,5,5,5,5,6,2,2,2,2,1673,1,1,0,10,"Continuing-Gen Cruiser","non_FASt_1_11",1.57228499065342
1,4,-2.2916,7,1,-3.2154,0,0,0,5,0.5182,2,-0.293,1,"White","Off-campus (rent/apartment)","Male",1,8,0,-0.4,-0.927780000000004,0,29,2.4,3.4,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,6,5,NA,5,6,6,6,6,6,5,6,2,2,2,2,1674,1,1,0,7,"White Commuter Working","non_FASt_1_11",0.231069077537844
1,7,0.7084,7,4,-0.2154,1,0,0,5,0.5182,3,0.707,1,"Asian","With family (commuting)","Female",0,2,0,-1,-1.52778,0,4,-0.1,0.9,3,2,2,3,2,3,2,3,2,2,2,2,2,2,2,5,4,NA,4,5,NA,5,5,5,5,5,3,1,3,2,1675,1,3,1,4,"Asian First-Gen Navigator","non_FASt_1_11",0.930829939138146
0,5,-1.2916,7,4,-0.2154,1,0,0,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,4,0,-0.8,-1.32778,0,15,1,2,1,1,1,3,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,2,2,1,1676,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.616171646013183
1,7,0.7084,6,2,-2.2154,1,1,1,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Male",0,2,0,-1,-1.52778,0,21,1.6,2.6,2,3,3,3,2,2,2,2,3,3,3,3,3,4,4,4,4,4,3,NA,3,5,6,6,6,5,3,1,1,4,1677,1,1,0,2,"Latino First-Gen Striver","non_FASt_1_11",0.922712832527856
0,4,-2.2916,6,3,-1.2154,1,1,1,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Male",0,5,0,-0.7,-1.22778,0,32,2.7,3.7,3,3,3,2,1,2,2,2,2,2,1,2,1,2,2,4,4,4,4,4,4,6,6,5,6,5,3,2,3,3,1678,1,2,1,2,"Latino First-Gen Striver","non_FASt_1_11",0.592892970434609
0,6,-0.2916,6,1,-3.2154,1,0,1,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Male",0,6,0,-0.6,-1.12778,0,25,2,3,3,3,3,3,3,2,2,3,2,2,2,2,3,2,2,6,5,5,5,5,5,4,4,4,4,3,3,4,3,2,1679,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11",0.423418171731833
1,5,-1.2916,6,2,-2.2154,0,0,0,3,-1.4818,3,0.707,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,12,1,0,-0.527780000000004,-0.527780000000004,0,-0.5,0.5,3,2,2,3,3,3,3,4,4,4,3,4,3,3,4,5,5,4,5,5,5,4,4,4,4,4,3,2,3,2,1680,2,5,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",2.08798350312139
0,5,-1.2916,5,6,1.7846,0,0,1,5,0.5182,2,-0.293,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,50,1,3.8,3.27222,3.27222,9,0.4,1.4,2,2,2,4,4,4,4,4,3,3,3,3,3,2,2,3,3,3,3,3,4,7,7,NA,7,7,2,3,4,2,1681,2,6,1,8,"Multiracial Bridge-Builder","FASt_12plus",1.51028122653437
1,4,-2.2916,6,2,-2.2154,1,0,0,5,0.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",0,6,0,-0.6,-1.12778,0,-5,-1,0,4,4,4,3,2,2,3,3,4,3,3,4,3,2,2,5,5,5,5,5,5,5,4,5,5,4,3,1,1,3,1682,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.293260422556957
1,8,1.7084,7,7,2.7846,0,1,1,4,-0.4818,3,0.707,0,"Asian","With family (commuting)","Male",0,62,1,5,4.47222,4.47222,30,2.5,3.5,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,3,2,2,3,2,3,7,7,7,7,7,3,2,2,4,1683,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus",0.562950396723151
1,7,0.7084,7,5,0.7846,0,1,1,6,1.5182,2,-0.293,0,"White","With family (commuting)","Male",0,7,0,-0.5,-1.02778,0,23,1.8,2.8,4,4,4,4,4,4,4,4,4,4,3,3,4,2,3,2,3,2,2,2,2,6,6,6,6,6,2,3,2,3,1684,1,1,0,10,"Continuing-Gen Cruiser","non_FASt_1_11",1.44239837561887
0,6,-0.2916,7,1,-3.2154,1,0,1,3,-1.4818,1,-1.293,1,"Hispanic/Latino","With family (commuting)","Female",1,1,0,-1.1,-1.62778,0,10,0.5,1.5,2,2,2,4,3,3,4,3,2,2,2,2,2,3,3,4,4,4,3,3,4,4,3,4,4,4,1,2,1,2,1685,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.44639201022594
1,8,1.7084,7,7,2.7846,1,0,0,3,-1.4818,1,-1.293,1,"Other/Multiracial/Unknown","With family (commuting)","Female",1,0,0,-1.2,-1.72778,0,-3,-0.8,0.2,3,3,3,3,3,2,2,3,3,3,4,3,3,3,3,2,3,3,3,3,3,5,6,5,6,6,1,1,1,2,1686,0,3,1,8,"Multiracial Bridge-Builder","non_DE",1.68390459844131
1,6,-0.2916,7,2,-2.2154,0,1,0,5,0.5182,1,-1.293,1,"White","Off-campus (rent/apartment)","Female",1,6,0,-0.6,-1.12778,0,-6,-1.1,-0.1,1,2,2,3,3,2,2,3,1,1,2,1,2,4,3,3,3,2,2,NA,1,5,5,5,5,NA,1,1,3,3,1687,1,2,1,7,"White Commuter Working","non_FASt_1_11",0.721624372330996
1,7,0.7084,7,5,0.7846,0,0,1,5,0.5182,3,0.707,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,17,1,0.5,-0.027780000000004,-0.027780000000004,26,2.1,3.1,2,3,3,3,3,3,2,3,2,3,4,3,4,4,3,2,NA,3,3,3,3,6,6,6,6,7,3,1,3,1,1688,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.32554623102203
0,6,-0.2916,7,6,1.7846,0,0,0,5,0.5182,3,0.707,0,"Asian","With family (commuting)","Male",0,43,1,3.1,2.57222,2.57222,26,2.1,3.1,2,2,2,3,4,4,4,4,3,4,2,2,3,4,4,4,4,5,4,5,NA,7,7,7,NA,7,3,1,2,1,1689,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.39093801499921
0,7,0.7084,6,5,0.7846,0,0,0,5,0.5182,3,0.707,0,"White","Off-campus (rent/apartment)","Female",0,4,0,-0.8,-1.32778,0,29,2.4,3.4,3,3,4,4,4,4,3,4,3,3,3,3,3,4,4,1,1,NA,2,1,1,7,6,7,6,7,3,2,2,2,1690,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",1.10290811125226
0,7,0.7084,7,2,-2.2154,1,0,1,4,-0.4818,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Male",0,3,0,-0.9,-1.42778,0,18,1.3,2.3,4,3,4,3,4,3,2,4,3,3,3,3,3,4,4,2,2,1,1,1,2,5,5,5,5,5,2,1,2,2,1691,1,1,0,2,"Latino First-Gen Striver","non_FASt_1_11",0.685877398160164
0,7,0.7084,7,6,1.7846,0,1,1,4,-0.4818,3,0.707,0,"Asian","With family (commuting)","Male",1,66,1,5.4,4.87222,4.87222,-12,-1.7,-0.7,2,2,2,2,3,2,3,2,2,1,1,2,2,3,3,6,6,6,6,6,NA,5,5,5,6,5,3,1,3,2,1692,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.86339452992286
1,6,-0.2916,7,2,-2.2154,1,0,1,5,0.5182,2,-0.293,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,8,0,-0.4,-0.927780000000004,0,19,1.4,2.4,3,4,3,3,2,3,3,3,4,4,4,4,3,4,4,4,4,5,4,4,4,7,6,7,7,7,2,2,2,3,1693,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.537091389233964
1,4,-2.2916,7,3,-1.2154,1,1,0,5,0.5182,3,0.707,1,"Hispanic/Latino","With family (commuting)","Male",0,0,0,-1.2,-1.72778,0,32,2.7,3.7,3,3,3,3,3,3,2,2,2,3,2,2,1,3,3,4,4,3,3,3,4,3,3,3,4,NA,3,2,2,1,1694,0,3,1,2,"Latino First-Gen Striver","non_DE",0.547497736066778
1,6,-0.2916,7,2,-2.2154,1,0,0,4,-0.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Male",1,7,0,-0.5,-1.02778,0,30,2.5,3.5,3,3,3,2,1,1,2,2,3,3,3,3,2,2,2,4,3,4,3,4,4,3,3,3,3,3,3,3,3,1,1695,1,1,0,2,"Latino First-Gen Striver","non_FASt_1_11",0.500101361148047
1,6,-0.2916,7,2,-2.2154,1,0,0,5,0.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Male",1,2,0,-1,-1.52778,0,6,0.1,1.1,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,4,4,4,4,4,4,5,5,4,5,5,2,2,3,2,1696,1,3,1,2,"Latino First-Gen Striver","non_FASt_1_11",0.50162033894432
1,6,-0.2916,7,7,2.7846,1,0,0,3,-1.4818,2,-0.293,1,"Other/Multiracial/Unknown","With family (commuting)","Male",1,10,0,-0.2,-0.727780000000004,0,14,0.9,1.9,4,3,3,2,2,2,2,2,3,3,2,2,3,4,4,4,4,4,3,4,3,6,6,6,6,7,2,3,1,2,1697,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",1.30891183544783
0,6,-0.2916,6,5,0.7846,0,1,0,2,-2.4818,3,0.707,0,"Asian","With family (commuting)","Male",0,30,1,1.8,1.27222,1.27222,0,-0.5,0.5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,6,6,5,5,5,3,1,2,2,1698,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.25124131843115
1,6,-0.2916,7,5,0.7846,0,1,1,5,0.5182,3,0.707,0,"White","With family (commuting)","Male",1,36,1,2.4,1.87222,1.87222,24,1.9,2.9,4,4,4,2,2,2,2,2,3,3,3,3,2,3,4,2,2,3,2,3,2,5,5,6,5,6,3,3,2,2,1699,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.23153339897166
0,5,-1.2916,6,4,-0.2154,1,0,0,5,0.5182,2,-0.293,1,"Hispanic/Latino","With family (commuting)","Female",0,0,0,-1.2,-1.72778,0,8,0.3,1.3,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,5,5,NA,5,5,5,2,1,2,1,1700,0,2,1,1,"Latina Commuter Caretaker","non_DE",0.617933291160814
0,5,-1.2916,6,3,-1.2154,0,1,0,3,-1.4818,3,0.707,1,"White","Off-campus (rent/apartment)","Female",0,16,1,0.4,-0.127780000000004,-0.127780000000004,4,-0.1,0.9,2,3,3,3,3,2,3,2,3,2,3,3,3,2,2,4,4,4,4,NA,3,4,4,5,4,4,3,1,3,2,1701,2,7,1,7,"White Commuter Working","FASt_12plus",1.77514115617611
1,5,-1.2916,7,2,-2.2154,1,0,0,1,-3.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Female",1,7,0,-0.5,-1.02778,0,-3,-0.8,0.2,2,2,1,2,2,3,3,3,2,2,3,2,2,2,3,3,3,4,3,3,4,4,4,4,NA,4,3,2,1,2,1702,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.407429394874483
0,8,1.7084,7,5,0.7846,0,0,0,4,-0.4818,4,1.707,0,"White","On-campus (residence hall)","Male",0,4,0,-0.8,-1.32778,0,3,-0.2,0.8,4,4,4,3,4,3,4,3,4,4,3,4,4,4,3,3,4,3,3,4,3,6,6,5,6,6,4,2,2,3,1703,1,2,1,6,"White Residential Traditional","non_FASt_1_11",1.29054841086537
0,6,-0.2916,7,2,-2.2154,1,0,0,3,-1.4818,3,0.707,1,"Hispanic/Latino","With family (commuting)","Male",0,3,0,-0.9,-1.42778,0,-7,-1.2,-0.2,1,2,2,2,3,2,2,2,2,2,3,2,3,3,3,4,4,4,4,4,NA,5,6,6,5,5,3,2,2,2,1704,1,1,0,2,"Latino First-Gen Striver","non_FASt_1_11",0.506925314058693
