cohort,hgrades,hgrades_c,Cgrades,bparented,bparented_c,pell,hapcl,hprecalc13,hchallenge,hchallenge_c,cSFcareer,cSFcareer_c,firstgen,re_all,living18,sex,StemMaj,trnsfr_cr,x_FASt,credit_dose,credit_dose_c,XZ_c,r,r_minus,r_plus,sbmyself,sbvalued,sbcommunity,pgthink,pganalyze,pgwork,pgvalues,pgprobsolve,SEwellness,SEnonacad,SEactivities,SEacademic,SEdiverse,evalexp,sameinst,MHWdacad,MHWdlonely,MHWdmental,MHWdexhaust,MHWdsleep,MHWdfinancial,QIstudent,QIadvisor,QIfaculty,QIstaff,QIadmin,SFcareer,SFotherwork,SFdiscuss,SFperform,id,DE_group_temp,hdc17,DC_student
0,7,0.3836000000000004,7,6,-0.0411999999999999,0,0,1,6,1.5182000000000002,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,0,6,0,0.0,-1.0654885001324295,-0.0,19,1.4,2.4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,2,3,3,1,1540,1,2,1
1,8,1.3836000000000004,7,6,-0.0411999999999999,1,0,0,2,-2.4818,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Male,0,5,0,0.0,-1.0654885001324295,-0.0,5,0.0,1.0,3,3,3,4,3,4,4,3,4,3,3,3,3,4,4,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,,3.0,2,2,4,2,1541,1,3,1
0,6,-0.6163999999999996,6,6,-0.0411999999999999,0,0,0,5,0.5182000000000002,2,-0.31579999999999986,0,White,On-campus (residence hall),Male,1,22,1,1.0201577652705864,-0.045330734861843025,-0.045330734861843025,27,2.2,3.2,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,2,1,2,3,1542,2,7,1
0,7,0.3836000000000004,7,8,1.9588,1,0,0,6,1.5182000000000002,1,-1.3157999999999999,1,White,With family (commuting),Female,0,7,0,0.0,-1.0654885001324295,-0.0,15,1.0,2.0,3,3,3,3,3,2,3,3,3,2,3,2,3,3,3,4.0,3.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,6.0,6.0,1,2,3,3,1543,1,3,1
1,8,1.3836000000000004,7,5,-1.0412,0,0,0,5,0.5182000000000002,2,-0.31579999999999986,0,White,On-campus (residence hall),Male,1,11,0,0.0,-1.0654885001324295,-0.0,26,2.1,3.1,2,3,3,4,4,4,4,4,3,4,3,3,3,4,4,3.0,3.0,3.0,4.0,4.0,3.0,6.0,6.0,5.0,5.0,5.0,2,3,2,2,1544,1,3,1
1,6,-0.6163999999999996,7,5,-1.0412,1,1,0,4,-0.4817999999999998,1,-1.3157999999999999,1,Hispanic/Latino,With family (commuting),Female,0,7,0,0.0,-1.0654885001324295,-0.0,-9,-1.4,-0.4,3,2,2,3,3,4,4,4,3,3,3,3,2,2,3,5.0,5.0,5.0,4.0,,5.0,4.0,5.0,4.0,3.0,4.0,1,3,2,3,1545,1,1,0
1,6,-0.6163999999999996,7,5,-1.0412,1,1,0,6,1.5182000000000002,3,0.6842000000000001,0,White,On-campus (residence hall),Female,0,14,1,0.2920118208458137,-0.7734766792866158,-0.7734766792866158,31,2.6,3.6,3,3,3,2,3,3,3,3,3,3,2,3,2,4,4,2.0,3.0,4.0,3.0,3.0,4.0,5.0,6.0,5.0,6.0,7.0,3,4,2,2,1546,2,7,1
1,6,-0.6163999999999996,7,6,-0.0411999999999999,1,1,0,5,0.5182000000000002,2,-0.31579999999999986,1,Asian,With family (commuting),Female,0,32,1,2.069771105108164,1.0042826049757347,1.0042826049757347,-4,-0.9,0.09999999999999998,2,2,2,4,3,4,3,3,1,2,2,2,2,2,2,6.0,6.0,6.0,6.0,,6.0,4.0,4.0,5.0,4.0,4.0,2,1,3,1,1547,2,7,1
1,5,-1.6163999999999996,6,5,-1.0412,1,0,0,4,-0.4817999999999998,3,0.6842000000000001,1,White,With family (commuting),Male,1,3,0,0.0,-1.0654885001324295,-0.0,-13,-1.8,-0.8,2,2,2,2,2,2,3,3,4,3,3,3,3,3,4,3.0,4.0,3.0,3.0,3.0,4.0,6.0,7.0,6.0,6.0,5.0,3,1,1,2,1548,1,2,1
0,5,-1.6163999999999996,7,6,-0.0411999999999999,1,0,0,4,-0.4817999999999998,4,1.6842000000000001,1,Hispanic/Latino,With family (commuting),Female,0,23,1,1.1059605875266292,0.04047208739419972,0.04047208739419972,-8,-1.3,-0.30000000000000004,2,2,1,3,3,3,3,3,3,2,2,3,3,3,3,5.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,4,2,2,2,1549,2,7,1
1,7,0.3836000000000004,7,7,0.9588000000000001,1,0,1,4,-0.4817999999999998,2,-0.31579999999999986,1,White,With family (commuting),Male,0,45,1,3.34515210168477,2.2796636015523406,2.2796636015523406,18,1.3,2.3,2,2,1,3,3,3,3,3,2,2,3,2,2,2,3,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,7.0,2,2,2,4,1550,2,6,1
0,7,0.3836000000000004,6,6,-0.0411999999999999,1,0,1,6,1.5182000000000002,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Male,0,29,1,1.737514216323977,0.6720257161915475,0.6720257161915475,30,2.5,3.5,2,2,3,2,2,2,2,3,2,2,3,2,2,3,3,6.0,6.0,,6.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,2,1,1,3,1551,2,5,1
0,8,1.3836000000000004,7,5,-1.0412,1,0,0,5,0.5182000000000002,2,-0.31579999999999986,1,White,Off-campus (rent/apartment),Male,0,9,0,0.0,-1.0654885001324295,-0.0,-3,-0.8,0.2,1,2,1,2,3,3,3,3,2,2,3,3,2,1,1,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2,3,4,2,1552,1,3,1
0,6,-0.6163999999999996,7,5,-1.0412,1,1,1,5,0.5182000000000002,1,-1.3157999999999999,1,Hispanic/Latino,With family (commuting),Male,0,10,0,0.0,-1.0654885001324295,-0.0,10,0.5,1.5,3,3,3,3,3,3,4,3,4,2,4,3,4,3,3,1.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,5.0,5.0,5.0,1,3,3,2,1553,1,1,0
1,8,1.3836000000000004,7,6,-0.0411999999999999,0,0,1,4,-0.4817999999999998,2,-0.31579999999999986,0,White,On-campus (residence hall),Female,1,10,0,0.0,-1.0654885001324295,-0.0,25,2.0,3.0,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3.0,4.0,4.0,4.0,3.0,4.0,6.0,,5.0,6.0,5.0,2,2,1,2,1554,1,1,0
1,6,-0.6163999999999996,6,6,-0.0411999999999999,1,0,1,4,-0.4817999999999998,3,0.6842000000000001,0,White,Off-campus (rent/apartment),Male,0,61,1,4.9725911699843,3.9071026698518705,3.9071026698518705,28,2.3,3.3,4,3,3,2,2,2,3,3,1,1,2,1,2,2,2,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3,2,3,2,1555,2,4,1
0,5,-1.6163999999999996,6,8,1.9588,1,0,0,5,0.5182000000000002,2,-0.31579999999999986,1,Black/African American,On-campus (residence hall),Female,1,1,0,0.0,-1.0654885001324295,-0.0,29,2.4,3.4,3,3,3,4,3,4,3,4,4,4,4,4,4,3,3,2.0,2.0,2.0,2.0,2.0,1.0,6.0,6.0,6.0,7.0,6.0,2,1,2,2,1556,1,3,1
0,7,0.3836000000000004,7,6,-0.0411999999999999,1,0,0,5,0.5182000000000002,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Male,0,8,0,0.0,-1.0654885001324295,-0.0,26,2.1,3.1,3,3,2,2,2,2,2,2,2,3,2,2,2,3,3,3.0,3.0,4.0,4.0,3.0,4.0,,,3.0,3.0,3.0,2,2,3,2,1557,1,2,1
1,5,-1.6163999999999996,5,6,-0.0411999999999999,1,0,0,5,0.5182000000000002,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Female,0,7,0,0.0,-1.0654885001324295,-0.0,7,0.19999999999999996,1.2,3,3,2,3,4,3,3,4,3,2,3,2,3,3,3,5.0,6.0,5.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,3,1,2,3,1558,1,2,1
0,7,0.3836000000000004,7,6,-0.0411999999999999,0,0,0,5,0.5182000000000002,3,0.6842000000000001,0,White,On-campus (residence hall),Male,0,3,0,0.0,-1.0654885001324295,-0.0,21,1.6,2.6,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,7.0,6.0,3,1,4,3,1559,1,1,0
0,6,-0.6163999999999996,7,6,-0.0411999999999999,0,0,0,5,0.5182000000000002,3,0.6842000000000001,0,Asian,Off-campus (rent/apartment),Female,0,15,1,0.3653231393827182,-0.7001653607497113,-0.7001653607497113,-6,-1.1,-0.09999999999999998,3,3,3,3,2,3,3,3,3,4,3,4,3,3,3,1.0,3.0,2.0,2.0,,1.0,6.0,5.0,6.0,5.0,5.0,3,2,3,1,1560,2,6,1
0,6,-0.6163999999999996,7,7,0.9588000000000001,1,0,0,4,-0.4817999999999998,2,-0.31579999999999986,1,Hispanic/Latino,On-campus (residence hall),Female,0,4,0,0.0,-1.0654885001324295,-0.0,29,2.4,3.4,2,2,2,3,3,2,3,3,3,3,3,2,3,4,3,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,2,1,1,3,1561,1,1,0
0,7,0.3836000000000004,7,7,0.9588000000000001,0,0,1,4,-0.4817999999999998,1,-1.3157999999999999,0,Asian,With family (commuting),Female,0,30,1,1.8915649297803392,0.8260764296479097,0.8260764296479097,13,0.8,1.8,2,3,2,3,3,3,4,3,3,3,4,3,4,2,2,4.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,1,1,1,3,1562,2,7,1
1,6,-0.6163999999999996,7,7,0.9588000000000001,0,0,0,5,0.5182000000000002,2,-0.31579999999999986,0,Asian,With family (commuting),Male,0,21,1,0.9375653714487143,-0.12792312868371514,-0.12792312868371514,-7,-1.2,-0.19999999999999996,2,3,3,3,4,3,4,4,2,3,3,3,2,3,3,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,6.0,2,1,2,2,1563,2,5,1
0,5,-1.6163999999999996,7,7,0.9588000000000001,0,0,0,2,-2.4818,3,0.6842000000000001,0,White,Off-campus (rent/apartment),Male,1,9,0,0.0,-1.0654885001324295,-0.0,33,2.8,3.8,2,2,1,3,3,2,3,3,2,2,2,2,3,3,3,3.0,4.0,3.0,3.0,3.0,,,4.0,4.0,4.0,4.0,3,2,1,2,1564,1,2,1
0,6,-0.6163999999999996,5,6,-0.0411999999999999,1,0,1,5,0.5182000000000002,2,-0.31579999999999986,1,Asian,With family (commuting),Female,0,1,0,0.0,-1.0654885001324295,-0.0,20,1.5,2.5,2,2,2,3,3,3,3,4,2,2,2,2,2,2,2,4.0,4.0,5.0,5.0,,5.0,4.0,4.0,4.0,4.0,4.0,2,2,3,2,1565,1,1,0
0,6,-0.6163999999999996,7,5,-1.0412,1,0,1,3,-1.4817999999999998,3,0.6842000000000001,0,Hispanic/Latino,With family (commuting),Female,0,2,0,0.0,-1.0654885001324295,-0.0,28,2.3,3.3,2,2,2,2,2,3,3,2,3,4,4,3,4,3,3,3.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,6.0,5.0,3,2,2,2,1566,1,2,1
0,7,0.3836000000000004,7,6,-0.0411999999999999,1,0,0,3,-1.4817999999999998,1,-1.3157999999999999,1,White,With family (commuting),Female,0,0,0,0.0,-1.0654885001324295,-0.0,-1,-0.6,0.4,2,1,2,3,3,3,2,3,2,2,1,2,2,2,2,2.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1,2,1,1,1567,0,1,0
0,6,-0.6163999999999996,6,6,-0.0411999999999999,1,0,1,4,-0.4817999999999998,4,1.6842000000000001,1,Hispanic/Latino,With family (commuting),Female,1,6,0,0.0,-1.0654885001324295,-0.0,-1,-0.6,0.4,2,2,2,4,3,4,4,4,4,4,4,4,4,3,3,4.0,3.0,3.0,4.0,4.0,2.0,5.0,5.0,4.0,5.0,,4,3,1,2,1568,1,2,1
0,6,-0.6163999999999996,7,8,1.9588,1,0,0,5,0.5182000000000002,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Male,1,4,0,0.0,-1.0654885001324295,-0.0,25,2.0,3.0,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,2,2,2,2,1569,1,2,1
0,8,1.3836000000000004,7,6,-0.0411999999999999,0,0,1,5,0.5182000000000002,3,0.6842000000000001,1,White,Off-campus (rent/apartment),Male,0,0,0,0.0,-1.0654885001324295,-0.0,13,0.8,1.8,2,2,2,2,3,2,3,3,3,3,4,3,3,3,4,3.0,,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,3,1,4,2,1570,0,3,1
0,7,0.3836000000000004,7,6,-0.0411999999999999,1,0,0,4,-0.4817999999999998,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,1,69,1,5.700777325431929,4.635288825299499,4.635288825299499,-10,-1.5,-0.5,2,2,2,3,3,2,2,2,2,2,1,1,2,2,2,,5.0,5.0,,4.0,4.0,2.0,3.0,3.0,2.0,3.0,2,3,2,2,1571,2,5,1
1,7,0.3836000000000004,7,8,1.9588,1,0,0,5,0.5182000000000002,2,-0.31579999999999986,1,Asian,With family (commuting),Female,0,13,1,0.16797131073549973,-0.8975171893969297,-0.8975171893969297,1,-0.4,0.6,3,2,2,3,3,3,3,3,2,3,3,2,3,2,2,,3.0,4.0,4.0,3.0,3.0,6.0,5.0,5.0,5.0,5.0,2,1,2,4,1572,2,4,1
1,7,0.3836000000000004,7,5,-1.0412,0,0,1,6,1.5182000000000002,2,-0.31579999999999986,0,White,On-campus (residence hall),Male,0,10,0,0.0,-1.0654885001324295,-0.0,8,0.30000000000000004,1.3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,6.0,2,2,2,2,1573,1,2,1
0,8,1.3836000000000004,7,8,1.9588,1,0,1,3,-1.4817999999999998,1,-1.3157999999999999,1,Asian,With family (commuting),Female,0,21,1,0.9947571157100675,-0.07073138442236193,-0.07073138442236193,14,0.8999999999999999,1.9,1,1,2,3,2,3,3,2,2,2,2,2,2,2,1,5.0,6.0,5.0,5.0,5.0,6.0,2.0,3.0,3.0,3.0,3.0,1,2,2,2,1574,2,5,1
0,8,1.3836000000000004,7,7,0.9588000000000001,0,1,1,3,-1.4817999999999998,1,-1.3157999999999999,0,White,With family (commuting),Female,0,6,0,0.0,-1.0654885001324295,-0.0,22,1.7000000000000002,2.7,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,3.0,3.0,3.0,3.0,3.0,4.0,6.0,5.0,5.0,6.0,6.0,1,2,1,2,1575,1,2,1
1,7,0.3836000000000004,6,6,-0.0411999999999999,0,0,1,3,-1.4817999999999998,2,-0.31579999999999986,0,White,On-campus (residence hall),Female,1,7,0,0.0,-1.0654885001324295,-0.0,4,-0.09999999999999998,0.9,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,5.0,4.0,,4.0,4.0,4.0,7.0,7.0,7.0,7.0,,2,2,3,1,1576,1,1,0
1,8,1.3836000000000004,7,5,-1.0412,1,0,0,4,-0.4817999999999998,2,-0.31579999999999986,1,Hispanic/Latino,On-campus (residence hall),Female,1,5,0,0.0,-1.0654885001324295,-0.0,26,2.1,3.1,3,3,3,4,4,4,4,4,3,3,2,3,3,3,3,3.0,3.0,4.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,2,3,2,3,1577,1,1,0
1,6,-0.6163999999999996,7,6,-0.0411999999999999,1,0,0,4,-0.4817999999999998,2,-0.31579999999999986,0,White,Off-campus (rent/apartment),Female,0,0,0,0.0,-1.0654885001324295,-0.0,4,-0.09999999999999998,0.9,3,2,2,3,2,3,4,3,3,3,3,3,3,3,3,4.0,,4.0,4.0,4.0,3.0,5.0,5.0,,5.0,5.0,2,3,3,1,1578,0,2,1
0,8,1.3836000000000004,7,6,-0.0411999999999999,0,0,0,7,2.5182,2,-0.31579999999999986,0,White,On-campus (residence hall),Female,0,8,0,0.0,-1.0654885001324295,-0.0,34,2.9,3.9,4,4,4,4,4,3,4,3,4,3,4,3,4,3,3,4.0,5.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,5.0,2,1,2,2,1579,1,1,0
0,8,1.3836000000000004,7,6,-0.0411999999999999,0,1,1,4,-0.4817999999999998,1,-1.3157999999999999,0,White,On-campus (residence hall),Female,0,10,0,0.0,-1.0654885001324295,-0.0,23,1.7999999999999998,2.8,4,3,3,4,4,3,4,4,4,4,4,3,3,3,3,3.0,3.0,3.0,3.0,3.0,2.0,7.0,7.0,6.0,6.0,7.0,1,1,2,1,1580,1,3,1
1,7,0.3836000000000004,7,6,-0.0411999999999999,1,0,1,6,1.5182000000000002,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Male,0,6,0,0.0,-1.0654885001324295,-0.0,13,0.8,1.8,3,3,3,2,1,1,1,1,1,1,1,1,1,2,3,6.0,5.0,,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,2,3,1,2,1581,1,2,1
0,7,0.3836000000000004,7,6,-0.0411999999999999,0,0,1,4,-0.4817999999999998,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,0,37,1,2.5072313297828908,1.4417428296504613,1.4417428296504613,13,0.8,1.8,2,2,3,2,2,3,3,3,2,2,2,2,2,3,3,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2,2,2,3,1582,2,4,1
0,7,0.3836000000000004,6,5,-1.0412,1,1,1,5,0.5182000000000002,3,0.6842000000000001,0,White,Off-campus (rent/apartment),Male,0,49,1,3.7251499347887296,2.6596614346563,2.6596614346563,1,-0.4,0.6,1,2,2,3,3,3,3,3,2,3,2,2,3,3,3,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3,2,2,2,1583,2,4,1
0,7,0.3836000000000004,7,6,-0.0411999999999999,0,0,0,7,2.5182,4,1.6842000000000001,0,White,On-campus (residence hall),Female,0,35,1,2.3429465662246627,1.2774580660922332,1.2774580660922332,6,0.09999999999999998,1.1,2,3,2,3,3,3,3,4,3,2,2,2,2,3,3,3.0,3.0,2.0,2.0,2.0,2.0,6.0,5.0,6.0,6.0,6.0,4,1,3,1,1584,2,5,1
1,6,-0.6163999999999996,7,6,-0.0411999999999999,0,0,0,4,-0.4817999999999998,1,-1.3157999999999999,0,White,On-campus (residence hall),Male,0,13,1,0.10837748000677756,-0.9571110201256519,-0.9571110201256519,15,1.0,2.0,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,6.0,1,3,2,3,1585,2,6,1
1,7,0.3836000000000004,7,6,-0.0411999999999999,1,1,0,7,2.5182,3,0.6842000000000001,0,White,Off-campus (rent/apartment),Female,0,43,1,3.1132084262102935,2.047719926077864,2.047719926077864,22,1.7000000000000002,2.7,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,5.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,3,1,2,2,1586,2,7,1
0,6,-0.6163999999999996,7,5,-1.0412,1,0,1,4,-0.4817999999999998,2,-0.31579999999999986,1,White,With family (commuting),Male,0,4,0,0.0,-1.0654885001324295,-0.0,14,0.8999999999999999,1.9,2,3,3,3,3,3,4,3,2,2,4,3,3,2,2,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2,3,2,2,1587,1,2,1
1,6,-0.6163999999999996,7,6,-0.0411999999999999,1,1,1,3,-1.4817999999999998,3,0.6842000000000001,0,White,On-campus (residence hall),Female,0,78,1,6.650180243610571,5.584691743478141,5.584691743478141,8,0.30000000000000004,1.3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4.0,4.0,3.0,3.0,4.0,,6.0,6.0,,6.0,5.0,3,3,3,2,1588,2,7,1
0,5,-1.6163999999999996,7,6,-0.0411999999999999,1,0,0,6,1.5182000000000002,1,-1.3157999999999999,1,White,Off-campus (rent/apartment),Female,0,18,1,0.6295638695924172,-0.4359246305400123,-0.4359246305400123,4,-0.09999999999999998,0.9,2,2,2,3,2,2,2,3,2,2,2,2,2,1,2,4.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,,3.0,3.0,1,3,4,2,1589,2,7,1
1,7,0.3836000000000004,7,8,1.9588,0,0,1,5,0.5182000000000002,1,-1.3157999999999999,1,Asian,With family (commuting),Female,0,9,0,0.0,-1.0654885001324295,-0.0,-10,-1.5,-0.5,3,3,3,3,4,3,3,3,2,2,2,1,2,3,3,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,1,3,3,2,1590,1,2,1
0,5,-1.6163999999999996,5,6,-0.0411999999999999,1,0,1,4,-0.4817999999999998,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Male,0,13,1,0.1914404481432122,-0.8740480519892173,-0.8740480519892173,12,0.7,1.7,3,3,3,2,2,2,2,2,3,3,4,3,3,3,3,5.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,3,1,4,1,1591,2,6,1
1,7,0.3836000000000004,7,6,-0.0411999999999999,0,0,1,4,-0.4817999999999998,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Male,1,42,1,3.023197002188925,1.9577085020564957,1.9577085020564957,4,-0.09999999999999998,0.9,3,3,2,3,3,3,4,3,2,1,2,2,2,3,3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,,2,2,1,3,1592,2,6,1
1,8,1.3836000000000004,7,6,-0.0411999999999999,1,0,0,3,-1.4817999999999998,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Male,0,30,1,1.8167909697905447,0.7513024696581152,0.7513024696581152,2,-0.3,0.7,2,3,3,3,3,2,2,2,3,3,3,3,3,3,2,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,2,2,3,2,1593,2,4,1
0,5,-1.6163999999999996,6,7,0.9588000000000001,1,0,1,5,0.5182000000000002,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Male,0,6,0,0.0,-1.0654885001324295,-0.0,12,0.7,1.7,3,3,2,3,3,4,4,4,2,2,2,1,2,3,3,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3,2,2,2,1594,1,3,1
0,7,0.3836000000000004,7,7,0.9588000000000001,0,1,0,4,-0.4817999999999998,2,-0.31579999999999986,1,White,Off-campus (rent/apartment),Female,1,65,1,5.361082689829016,4.295594189696587,4.295594189696587,9,0.4,1.4,3,2,3,4,4,4,4,4,3,4,3,3,3,4,4,2.0,,3.0,2.0,2.0,2.0,5.0,5.0,5.0,6.0,6.0,2,3,3,1,1595,2,5,1
1,7,0.3836000000000004,7,8,1.9588,1,0,0,3,-1.4817999999999998,2,-0.31579999999999986,1,Hispanic/Latino,On-campus (residence hall),Male,0,9,0,0.0,-1.0654885001324295,-0.0,-5,-1.0,0.0,3,2,2,3,3,3,3,4,2,3,2,2,2,3,3,3.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,5.0,2,2,3,2,1596,1,1,0
0,6,-0.6163999999999996,7,5,-1.0412,1,0,1,5,0.5182000000000002,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Female,0,7,0,0.0,-1.0654885001324295,-0.0,12,0.7,1.7,3,3,3,2,3,3,3,3,3,2,3,3,2,3,2,4.0,3.0,3.0,4.0,3.0,2.0,5.0,6.0,6.0,6.0,6.0,3,2,1,2,1597,1,2,1
1,6,-0.6163999999999996,6,6,-0.0411999999999999,1,0,1,5,0.5182000000000002,1,-1.3157999999999999,0,White,Off-campus (rent/apartment),Female,0,23,1,1.1565279782620308,0.09103947812960134,0.09103947812960134,25,2.0,3.0,3,3,3,2,3,3,3,3,2,2,2,1,2,3,3,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1,1,3,2,1598,2,6,1
0,6,-0.6163999999999996,7,8,1.9588,1,0,0,2,-2.4818,2,-0.31579999999999986,0,White,Off-campus (rent/apartment),Female,0,8,0,0.0,-1.0654885001324295,-0.0,9,0.4,1.4,3,2,3,3,2,3,3,3,2,2,2,2,3,2,2,3.0,3.0,3.0,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,1,1599,1,1,0
0,7,0.3836000000000004,6,5,-1.0412,1,0,0,4,-0.4817999999999998,4,1.6842000000000001,1,Hispanic/Latino,On-campus (residence hall),Male,0,3,0,0.0,-1.0654885001324295,-0.0,25,2.0,3.0,2,3,3,3,3,2,3,2,3,3,4,4,4,3,3,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,4,3,1,1,1600,1,2,1
1,7,0.3836000000000004,7,6,-0.0411999999999999,0,0,0,5,0.5182000000000002,3,0.6842000000000001,1,Black/African American,Off-campus (rent/apartment),Male,0,3,0,0.0,-1.0654885001324295,-0.0,7,0.19999999999999996,1.2,2,1,2,3,2,2,2,3,4,4,3,3,4,4,3,3.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3,2,1,2,1601,1,1,0
1,8,1.3836000000000004,7,5,-1.0412,0,0,1,5,0.5182000000000002,2,-0.31579999999999986,0,Asian,With family (commuting),Female,0,4,0,0.0,-1.0654885001324295,-0.0,1,-0.4,0.6,3,2,3,3,4,4,3,3,4,3,2,3,3,3,3,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2,2,4,3,1602,1,2,1
0,5,-1.6163999999999996,7,5,-1.0412,1,1,1,5,0.5182000000000002,2,-0.31579999999999986,0,Hispanic/Latino,With family (commuting),Female,0,34,1,2.2688661565318875,1.203377656399458,1.203377656399458,31,2.6,3.6,4,3,3,3,3,3,3,3,2,3,2,2,2,2,2,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,2,2,3,3,1603,2,7,1
1,8,1.3836000000000004,7,7,0.9588000000000001,1,0,0,7,2.5182,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,1,16,1,0.4440598935574435,-0.6214286065749859,-0.6214286065749859,27,2.2,3.2,2,1,2,2,3,3,3,3,2,2,2,2,2,3,3,5.0,6.0,5.0,4.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,2,3,3,1,1604,2,4,1
0,6,-0.6163999999999996,7,6,-0.0411999999999999,0,0,0,6,1.5182000000000002,3,0.6842000000000001,1,White,Off-campus (rent/apartment),Male,1,6,0,0.0,-1.0654885001324295,-0.0,2,-0.3,0.7,3,2,2,2,1,2,2,2,2,2,3,3,1,3,3,3.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,3,2,1,2,1605,1,1,0
