cohort,hgrades,bparented,bparented_c,pell,hapcl,hprecalc13,hchallenge,hchallenge_c,cSFcareer,cSFcareer_c,firstgen,re_all,living18,sex,trnsfr_cr,x_FASt,credit_dose,credit_dose_c,XZ_c,EmoDiss,QualEngag,DevAdj,sbmyself,sbvalued,sbcommunity,pgthink,pganalyze,pgwork,pgvalues,pgprobsolve,SEwellness,SEnonacad,SEactivities,SEacademic,SEdiverse,evalexp,sameinst,MHWdacad,MHWdlonely,MHWdmental,MHWdexhaust,MHWdsleep,MHWdfinancial,QIstudent,QIadvisor,QIfaculty,QIstaff,QIadmin,SFcareer,SFotherwork,SFdiscuss,SFperform
1,7,2.4921655402439673,-0.35449525895228406,0,0,0,3.9764551923055595,0.9822347545088532,4.269207752045717,1.0778979642514606,1,White,Off-campus (rent/apartment),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,2,3,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,3,5,4,3,4,3,3,3,2,2
1,7,3.3932540781338405,0.5465932789375891,0,1,1,2.5731196078375027,-0.4211008299592036,2.510824985921597,-0.6804848018726593,0,Hispanic/Latino,With family (commuting),Woman,18,1,0.6,0.8539666666666667,0.8539666666666667,,,,2,3,2,3,2,2,3,3,2,2,2,2,2,2,2,3,1,2,3,3,2,4,3,3,2,3,3,2,2,2
1,7,6.369549806578037,3.522889007381786,1,1,1,3.819816435369273,0.8255959975725666,4.82852860765962,1.6372188198653634,0,Hispanic/Latino,Off-campus (rent/apartment),Woman,19,1,0.7,0.9539666666666666,0.9539666666666666,,,,3,3,3,3,2,2,3,3,3,3,2,2,3,2,3,2,3,2,3,1,3,5,4,6,5,4,3,2,3,3
1,8,3.512214638203823,0.6655538390075715,1,0,0,4.029630749826947,1.035410312030241,3.835017985197376,0.6437081974031194,0,Hispanic/Latino,With family (commuting),Man,12,1,0.0,0.2539666666666667,0.2539666666666667,,,,2,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,2,2,3,4,5,3,2,3,2,3
0,6,4.349020204262645,1.502359405066394,0,1,0,2.980446915567254,-0.013773522229452162,3.1602364214050294,-0.031073366389227086,0,Other/Multiracial/Unknown,Off-campus (rent/apartment),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,3,2,3,3,3,3,3,3,2,2,2,3,3,2,2,2,2,2,3,3,5,6,5,3,5,2,2,3,2
0,5,1.594814174940985,-1.2518466242552664,1,1,0,3.500721075891107,0.5065006380944008,3.6612590740390014,0.46994928624474497,1,Hispanic/Latino,On-campus (residence hall),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,2,3,2,3,2,3,3,2,2,3,3,3,3,4,2,1,3,3,2,3,5,5,4,3,2,3,3,3,3
0,6,2.1754826046925633,-0.6711781945036881,0,0,0,4.99344087130037,1.9992204335036639,2.486413323083489,-0.7048964647107674,1,Asian,Off-campus (rent/apartment),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,1,1,3,2,2,3,2,2,3,2,2,2,2,3,3,2,2,3,3,3,3,4,5,4,3,2,2,3,3
1,4,3.0010747517720016,0.1544139525757502,1,1,0,3.8183779660358246,0.8241575282391183,2.9340220105305073,-0.2572877772637492,1,Asian,On-campus (residence hall),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,3,2,3,3,2,2,3,3,3,2,3,3,3,3,2,1,2,2,2,2,4,1,3,2,3,3,2,3,2
1,8,4.70131140679061,1.8546506075943583,1,0,1,3.906688193675228,0.9124677558785215,2.7370550887978307,-0.4542546989964258,0,Asian,On-campus (residence hall),Man,25,1,1.3,1.5539666666666667,1.5539666666666667,,,,2,2,2,3,3,3,3,3,3,2,2,3,3,3,2,2,2,4,3,3,3,5,5,5,5,5,3,2,3,3
1,5,3.5845343850081712,0.7378735858119199,1,0,1,4.089668199679203,1.0954477618824963,2.7608145466084277,-0.4304952411858287,1,White,Off-campus (rent/apartment),Woman,7,0,-0.5,-0.24603333333333333,-0.0,,,,3,3,2,4,2,3,3,3,3,2,2,2,2,3,2,2,1,3,3,3,3,6,6,5,4,6,3,2,3,2
0,6,2.366269633510385,-0.4803911656858664,1,1,0,3.0590326355245767,0.06481219772787039,5.097758233981338,1.9064484461870816,0,Hispanic/Latino,With family (commuting),Woman,19,1,0.7,0.9539666666666666,0.9539666666666666,,,,3,3,3,3,2,3,3,3,3,2,2,3,2,4,3,3,2,2,2,1,2,4,5,4,4,3,3,3,2,3
1,5,2.618691155864332,-0.22796964333191916,0,0,0,3.81454030732123,0.8203198695245235,2.9774037805688303,-0.2139060072254262,1,Other/Multiracial/Unknown,On-campus (residence hall),Man,7,0,-0.5,-0.24603333333333333,-0.0,,,,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,2,2,2,2,1,2,5,4,5,4,4,3,3,3,3
1,8,1.2678732909169355,-1.578787508279316,1,1,0,2.6698063880960223,-0.324414049700684,2.3819562135462626,-0.8093535742479938,1,Asian,On-campus (residence hall),Man,5,0,-0.7,-0.4460333333333333,-0.0,,,,2,2,3,2,3,3,2,2,3,2,3,3,3,3,2,2,2,3,2,2,2,5,6,6,6,4,2,3,3,2
0,7,2.4095020330459014,-0.43715876615035,1,1,1,2.509554591849896,-0.4846658459468105,3.71231157710261,0.5210017893083534,1,Hispanic/Latino,Off-campus (rent/apartment),Woman,31,1,1.9,2.1539666666666664,2.1539666666666664,,,,3,2,3,2,2,3,3,2,3,3,3,3,3,3,3,2,2,2,3,2,3,5,4,4,4,4,3,3,2,3
1,5,2.783302898693163,-0.06335790050308843,0,1,1,3.190130938559963,0.19591050076325667,2.598081934565328,-0.5932278532289286,1,Hispanic/Latino,With family (commuting),Woman,6,0,-0.6,-0.3460333333333333,-0.0,,,,3,3,3,3,3,3,2,3,2,3,2,2,2,3,3,3,1,2,3,3,3,4,4,5,4,3,3,3,2,3
0,6,1.1030531782192943,-1.743607620976957,0,1,0,3.0043999752601542,0.010179537463447907,2.830604850782165,-0.3607049370120916,1,Hispanic/Latino,With family (commuting),Woman,10,0,-0.2,0.05396666666666666,0.0,,,,2,2,2,2,3,3,3,3,2,3,2,2,3,3,2,2,2,2,3,2,2,5,5,4,3,2,2,3,2,3
1,7,3.0290895757948637,0.18242877659861234,0,0,0,1.969247796285677,-1.0249726415110294,2.656330137953063,-0.5349796498411936,1,Black/African American,On-campus (residence hall),Woman,4,0,-0.8,-0.5460333333333334,-0.0,,,,3,3,2,3,2,3,3,3,3,4,3,3,2,3,3,2,2,2,3,2,1,6,5,5,4,5,2,3,3,3
0,5,2.2193467735567505,-0.6273140256395009,0,0,0,3.2367340740815056,0.24251363628479927,3.9632549226313296,0.7719451348370732,1,Hispanic/Latino,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,2,2,2,2,1,2,2,2,2,2,2,3,3,2,3,2,2,3,3,3,3,4,3,5,3,3,2,3,3,2
1,6,3.702365401073127,0.8557046018768757,1,0,0,2.6086751695210446,-0.3855452682756617,3.3750126511677543,0.18370286337349784,0,Hispanic/Latino,With family (commuting),Woman,36,1,2.4,2.6539666666666664,2.6539666666666664,,,,3,3,2,2,3,3,4,3,3,4,3,3,3,3,3,3,2,2,2,2,1,5,4,5,4,4,3,3,3,3
1,7,1.4682316861826523,-1.378429113013599,0,0,0,3.1172966112603375,0.1230761734636312,2.711548192302362,-0.47976159549189434,1,White,Off-campus (rent/apartment),Man,2,0,-1.0,-0.7460333333333333,-0.0,,,,4,3,3,3,3,2,3,3,2,3,3,3,3,3,3,2,2,2,1,2,1,4,4,5,4,4,3,3,3,3
0,7,2.340393409063917,-0.5062673901323342,0,1,0,2.438855759514494,-0.5553646782822121,3.609298793133119,0.41798900533886263,0,Hispanic/Latino,With family (commuting),Man,15,1,0.3,0.5539666666666667,0.5539666666666667,,,,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,2,1,2,1,2,2,3,4,4,4,4,2,3,2,3
1,5,6.106888409527394,3.2602276103311425,1,0,1,3.6087695434403426,0.6145491056436363,4.283076946482269,1.0917671586880124,0,Hispanic/Latino,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,1,2,2,2,1,5,3,4,4,6,3,3,3,3
1,7,3.76578399018933,0.9191231909930786,0,1,1,1.2559480901555282,-1.738272347641178,4.058129411553294,0.8668196237590373,0,Asian,On-campus (residence hall),Woman,12,1,0.0,0.2539666666666667,0.2539666666666667,,,,4,3,4,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,3,2,3,5,6,4,5,6,3,2,2,3
1,4,1.6548215138191331,-1.1918392853771183,0,1,0,3.018449139237134,0.02422870144042788,5.135398235767343,1.9440884479730864,1,Other/Multiracial/Unknown,On-campus (residence hall),Man,5,0,-0.7,-0.4460333333333333,-0.0,,,,3,3,3,4,3,2,3,3,3,2,3,3,3,2,3,4,4,3,3,4,2,6,6,4,5,6,3,3,2,3
1,4,2.4856687266705353,-0.3609920725257161,0,0,1,3.2198887472877518,0.22566830949104544,3.6715706241504225,0.480260836356166,1,Hispanic/Latino,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,3,3,3,3,4,3,3,3,3,3,3,3,3,4,2,3,1,2,1,1,7,5,4,5,3,3,3,3,3
1,6,1.2988898988002966,-1.5477709003959548,1,0,0,3.6342692766536087,0.6400488388569023,3.229972417960388,0.038662630166131695,1,Hispanic/Latino,Off-campus (rent/apartment),Man,10,0,-0.2,0.05396666666666666,0.0,,,,3,3,4,2,3,3,3,3,3,3,2,2,3,3,3,2,3,2,2,3,2,5,3,4,4,4,3,3,3,4
0,8,4.146236076794775,1.2995752775985236,0,1,1,3.20336061276505,0.20914017496834347,2.127563328006632,-1.0637464597876245,0,Hispanic/Latino,With family (commuting),Woman,56,1,4.4,4.653966666666667,4.653966666666667,,,,4,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,1,3,2,3,2,6,4,4,4,3,2,3,2,3
1,5,1.5611857992961062,-1.2854749999001451,0,1,1,2.30611797429576,-0.6881024635009463,3.9847954603909757,0.7934856725967192,1,Asian,With family (commuting),Woman,5,0,-0.7,-0.4460333333333333,-0.0,,,,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,1,5,7,6,7,4,4,3,3,3
0,5,2.3245051607872775,-0.5221556384089738,1,1,0,2.0725224491506253,-0.921697988646081,1.3877793065219066,-1.8035304812723498,0,Other/Multiracial/Unknown,Off-campus (rent/apartment),Man,41,1,2.9,3.1539666666666664,3.1539666666666664,,,,3,2,1,3,3,3,2,3,2,2,2,2,2,3,3,2,2,3,3,3,4,6,5,6,6,5,2,3,2,3
0,6,2.7196584366554775,-0.1270023625407739,1,0,0,3.5412177450777245,0.5469973072810181,3.664603308573246,0.4732935207789897,0,Hispanic/Latino,With family (commuting),Woman,5,0,-0.7,-0.4460333333333333,-0.0,,,,3,3,2,3,2,4,2,3,3,3,2,3,2,2,3,3,3,2,3,3,3,6,4,3,6,5,3,2,3,3
0,8,3.8597567409857554,1.013095941789504,0,0,0,2.0472955596929503,-0.946924878103756,1.8323942882440523,-1.3589154995502042,0,Hispanic/Latino,With family (commuting),Woman,2,0,-1.0,-0.7460333333333333,-0.0,,,,2,3,1,3,2,3,3,3,3,2,2,2,3,2,2,2,2,1,3,3,2,6,7,5,4,5,3,3,3,3
0,6,3.670657908433482,0.8239971092372307,1,0,1,3.113875525914606,0.11965508811789949,2.283221020428203,-0.9080887673660536,0,Hispanic/Latino,Off-campus (rent/apartment),Man,17,1,0.5,0.7539666666666667,0.7539666666666667,,,,4,3,3,3,3,3,3,4,3,3,2,3,3,3,3,2,1,2,3,3,1,5,5,5,6,4,3,3,3,3
1,6,2.3700420456634275,-0.4766187535328239,1,0,1,2.134465482060797,-0.8597549557359092,3.1134148399854498,-0.07789494780880668,0,White,Off-campus (rent/apartment),Man,40,1,2.8,3.0539666666666667,3.0539666666666667,,,,3,2,3,3,3,3,2,3,3,3,2,2,3,3,3,2,1,2,2,2,2,5,6,4,4,5,3,3,3,3
0,7,2.1766018113136516,-0.6700589878825998,0,1,0,4.74577798934321,1.751557551546504,1.014264922663523,-2.1770448651307337,0,Other/Multiracial/Unknown,Off-campus (rent/apartment),Woman,13,1,0.1,0.35396666666666665,0.35396666666666665,,,,3,3,3,3,3,3,3,3,4,3,3,2,4,2,3,1,2,2,2,1,2,4,5,6,5,3,3,3,3,3
1,4,2.575786015069501,-0.27087478412675026,0,0,0,3.80681666106366,0.8125962232669535,3.912584724936617,0.7212749371423604,0,Hispanic/Latino,On-campus (residence hall),Woman,1,0,-1.1,-0.8460333333333334,-0.0,,,,2,3,2,3,2,3,3,3,3,2,2,2,3,2,3,3,3,3,3,2,3,4,5,6,5,4,3,2,3,3
1,7,1.7934831913116065,-1.0531776078846449,1,0,0,1.837525704251764,-1.1566947335449422,2.576244168052671,-0.6150656197415856,1,Other/Multiracial/Unknown,With family (commuting),Woman,8,0,-0.4,-0.14603333333333335,-0.0,,,,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,1,1,3,6,2,5,3,3,2,2,2,2
0,5,4.5330527058106656,1.6863919066144142,1,0,0,3.0056530635289898,0.01143262573228343,4.655839634618445,1.4645298468241887,0,Hispanic/Latino,Off-campus (rent/apartment),Woman,14,1,0.2,0.4539666666666667,0.4539666666666667,,,,3,2,3,3,3,2,2,4,2,2,2,3,2,3,3,3,2,3,1,3,3,4,5,5,4,3,3,3,3,2
1,6,-0.010049501900659353,-2.8567103010969106,1,1,1,3.5615702116541232,0.5673497738574169,2.9958296080122846,-0.19548017978197185,1,Asian,Off-campus (rent/apartment),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,1,2,2,3,2,1,6,5,7,6,5,3,3,3,3
0,6,3.318499623224022,0.47183882402777044,1,0,0,3.4121672356959483,0.41794679789924194,3.4934117547173544,0.302101966923098,0,White,On-campus (residence hall),Man,14,1,0.2,0.4539666666666667,0.4539666666666667,,,,2,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,2,2,1,3,2,4,5,5,5,3,3,3,3,2
0,7,2.782017930840864,-0.06464286835538724,1,0,1,3.184379088668914,0.1901586508722075,4.446202979150664,1.2548931913564076,1,Hispanic/Latino,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,2,2,2,3,3,3,2,3,2,2,3,3,2,3,3,1,2,2,1,2,3,5,4,5,6,3,3,2,3
1,5,0.9941226473931175,-1.8525381518031339,0,1,0,1.9967779160852432,-0.9974425217114631,3.60539828458582,0.41408849679156345,1,Hispanic/Latino,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,1,2,3,2,3,3,3,3,2,3,3,3,3,1,2,2,2,3,3,3,3,3,5,3,2,2,2,3
0,4,0.5569423577216626,-2.289718441474589,1,0,1,2.77605944634276,-0.21816099145394618,3.9622648137176046,0.7709550259233482,1,Hispanic/Latino,Off-campus (rent/apartment),Man,11,0,-0.1,0.15396666666666667,0.0,,,,2,3,2,2,3,3,3,3,3,2,3,2,2,2,3,2,2,2,2,2,2,4,5,6,5,5,3,3,2,3
1,4,4.949132391337156,2.1024715921409047,0,0,0,3.44014049796834,0.44592006017163355,2.589698261023444,-0.6016115267708124,0,Hispanic/Latino,On-campus (residence hall),Man,2,0,-1.0,-0.7460333333333333,-0.0,,,,3,2,2,3,2,3,2,2,3,3,2,3,2,2,3,3,2,2,2,2,3,5,3,2,3,4,2,3,3,2
0,7,3.5487042850506567,0.7020434858544053,1,1,1,2.3932829541963807,-0.6009374836003256,3.21955015031193,0.02824036251767348,0,Hispanic/Latino,Off-campus (rent/apartment),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,1,2,3,2,2,5,4,4,5,5,3,2,3,2
0,6,1.1369298760256394,-1.709730923170612,1,1,0,2.5592936169231972,-0.4349268208735091,4.799611418367836,1.6083016305735796,1,White,With family (commuting),Man,23,1,1.1,1.3539666666666668,1.3539666666666668,,,,3,2,2,2,2,2,2,3,2,3,3,2,3,3,3,3,3,3,3,3,2,6,4,2,6,4,2,3,3,2
1,7,1.7752162116900103,-1.071444587506241,0,1,0,2.368170689083234,-0.6260497487134722,2.0852547095720326,-1.1060550782222238,1,Other/Multiracial/Unknown,On-campus (residence hall),Woman,5,0,-0.7,-0.4460333333333333,-0.0,,,,3,3,3,3,3,3,2,3,3,3,2,3,2,3,3,2,2,2,2,3,2,4,5,2,3,5,3,2,3,3
0,7,0.8871349770321805,-1.9595258221640708,0,1,0,3.2300394390028817,0.23581900120617538,1.5960471984309383,-1.595262589363318,1,Hispanic/Latino,Off-campus (rent/apartment),Man,17,1,0.5,0.7539666666666667,0.7539666666666667,,,,3,3,3,2,3,3,3,3,3,4,3,2,4,3,2,1,1,1,1,1,2,6,5,5,6,4,3,2,3,2
0,6,1.39744673797844,-1.4492140612178113,1,1,1,3.144937669951179,0.15071723215447275,2.189908879761791,-1.0014009080324655,0,White,On-campus (residence hall),Woman,43,1,3.1,3.3539666666666665,3.3539666666666665,,,,3,3,2,3,3,2,2,3,3,2,2,3,2,2,3,2,3,3,3,2,2,6,5,5,4,5,2,2,2,2
1,5,3.6691779575283614,0.82251715833211,0,0,0,3.4452227721361464,0.45100233433944004,3.5033657830187708,0.3120559952245143,0,Hispanic/Latino,On-campus (residence hall),Woman,8,0,-0.4,-0.14603333333333335,-0.0,,,,3,3,3,3,4,3,4,4,3,4,3,4,3,3,3,2,2,2,3,2,3,6,4,6,5,3,3,3,4,3
1,7,1.5043207963149727,-1.3423400028812786,1,1,0,2.6125666438140818,-0.38165379398262456,1.317550267993554,-1.8737595198007024,1,Asian,Off-campus (rent/apartment),Woman,10,0,-0.2,0.05396666666666666,0.0,,,,2,2,2,2,2,3,3,3,3,3,2,3,3,3,3,2,1,2,2,2,3,5,4,3,3,3,3,2,2,3
1,5,3.2598059300573747,0.41314513086112337,1,0,1,3.4559910919994303,0.461770654202724,1.8749091472969794,-1.316400640497277,1,Hispanic/Latino,On-campus (residence hall),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,2,3,3,4,4,4,4,4,4,4,3,2,1,1,2
0,8,3.256483997093772,0.4098231978975204,0,0,1,1.2279280271193809,-1.7662924106773255,4.932736383813775,1.7414265960195183,1,Asian,Off-campus (rent/apartment),Woman,32,1,2.0,2.253966666666667,2.253966666666667,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,3,3,2,3,3,2,5,4,4,3,3,2,2,1,2
1,6,4.735013870778548,1.888353071582297,0,1,0,2.966899953766487,-0.027320484030219472,3.9888238012798265,0.79751401348557,0,Asian,On-campus (residence hall),Woman,12,1,0.0,0.2539666666666667,0.2539666666666667,,,,4,4,4,3,3,3,3,3,3,4,3,3,3,4,3,3,2,1,2,2,1,6,6,5,5,5,3,3,3,3
1,7,4.403282565347699,1.5566217661514479,0,0,0,4.509646118746534,1.515425680949828,3.5880125970516206,0.3967028092573641,0,White,Off-campus (rent/apartment),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,2,2,2,3,2,2,2,2,3,2,3,1,2,3,3,2,2,3,3,4,5,5,5,3,6,3,2,2,2
0,7,3.0531873712980984,0.206526572101847,0,0,1,3.792867061429843,0.7986466236331369,2.4875860887543872,-0.7037236990398692,1,White,With family (commuting),Man,14,1,0.2,0.4539666666666667,0.4539666666666667,,,,2,1,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,3,4,4,4,2,2,2,2,2
0,7,1.5929427600047215,-1.25371803919153,0,1,1,2.760133319630534,-0.23408711816617211,3.2437449367446285,0.052435148950372046,1,Hispanic/Latino,On-campus (residence hall),Woman,2,0,-1.0,-0.7460333333333333,-0.0,,,,3,3,3,3,3,2,3,3,2,2,2,3,2,3,3,3,3,2,3,2,2,5,4,4,2,5,3,2,2,2
0,7,2.892607124964614,0.04594632576836277,0,0,1,2.994233198673706,1.2760876999529103e-05,3.8835950107956445,0.6922852230013881,0,White,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,4,3,3,3,3,4,3,3,3,3,4,3,2,3,1,1,1,1,2,1,5,4,4,4,5,3,4,3,3
0,8,1.571553093476735,-1.2751077057195164,1,1,1,1.8379126996026085,-1.1563077381940978,2.875589397693367,-0.3157203901008896,1,Asian,Off-campus (rent/apartment),Man,3,0,-0.9,-0.6460333333333333,-0.0,,,,4,4,4,3,4,3,3,3,4,4,3,3,3,4,3,2,1,1,1,2,1,4,4,6,5,5,4,3,3,3
0,8,0.5237873438709557,-2.3228734553252957,0,1,1,3.6969455467466297,0.7027251089499233,3.082067666370644,-0.10924212142361256,1,Hispanic/Latino,Off-campus (rent/apartment),Man,12,1,0.0,0.2539666666666667,0.2539666666666667,,,,2,2,2,3,2,3,3,3,3,3,2,3,3,2,3,3,2,3,2,3,2,4,5,6,4,4,3,2,3,3
1,6,3.0271847450654916,0.18052394586924025,1,0,0,1.4360655281816692,-1.558154909615037,2.4501148100908026,-0.7411949777034539,0,Hispanic/Latino,Off-campus (rent/apartment),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,1,1,2,3,2,2,6,6,5,4,5,3,3,3,3
0,5,0.9524344848169112,-1.89422631437934,1,0,0,2.14935070525046,-0.8448697325462464,3.270520090266313,0.07921030247205652,1,White,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,3,2,3,3,3,3,3,3,3,2,4,3,2,3,2,2,3,2,3,2,5,3,4,5,4,3,2,3,3
0,4,1.5898350942414166,-1.2568257049548348,0,1,0,3.1473539839869584,0.1531335461902521,3.6683953571121206,0.47708556931786417,1,White,With family (commuting),Woman,28,1,1.6,1.8539666666666668,1.8539666666666668,,,,2,4,2,3,3,2,2,3,3,2,3,2,2,3,3,2,2,2,2,2,3,4,7,4,4,3,2,2,3,3
0,6,2.4411645041629293,-0.4054962950333221,1,1,0,3.592221441823906,0.5980010040271995,4.432111868057736,1.2408020802634794,1,Asian,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,2,3,3,2,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,5,5,5,5,4,4,3,3,3
0,5,2.755641007627808,-0.09101979156844342,0,0,0,3.274915418964167,0.2806949811674606,3.0675424006936995,-0.1237673871005569,0,Hispanic/Latino,With family (commuting),Woman,10,0,-0.2,0.05396666666666666,0.0,,,,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,1,2,2,2,5,6,5,4,5,3,3,3,3
0,8,1.1861765856390898,-1.6604842135571616,1,0,1,3.376055429113726,0.3818349913170196,2.545147889018203,-0.6461618987760533,1,Asian,On-campus (residence hall),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,2,2,3,3,3,3,2,2,3,3,3,3,3,2,1,1,1,3,2,5,5,4,6,4,3,3,3,2
1,6,3.5944435905165286,0.7477827913202773,0,0,1,3.8228283188373617,0.8286078810406554,3.1831102142318017,-0.00819957356245471,0,Hispanic/Latino,Off-campus (rent/apartment),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,3,4,3,3,4,4,3,3,3,3,4,3,3,3,3,2,1,3,3,2,5,4,6,5,4,3,3,3,3
1,7,0.33818353108427934,-2.508477268111972,1,0,0,2.7685195516518024,-0.2257008861449039,2.089448001202049,-1.1018617865922073,0,Asian,With family (commuting),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,1,2,1,2,2,4,5,4,4,3,3,4,3,3
0,7,2.59900262580979,-0.24765817338646157,1,0,0,2.8260949985122634,-0.1681254392844429,3.5041494383529757,0.3128396505587192,1,Other/Multiracial/Unknown,Off-campus (rent/apartment),Woman,10,0,-0.2,0.05396666666666666,0.0,,,,3,3,3,4,3,3,4,3,2,3,2,3,3,3,3,3,2,3,3,1,2,3,6,3,5,5,3,2,2,3
1,5,3.210727367389394,0.36406656819314254,1,0,0,2.7046971143469425,-0.28952332344976384,1.4442276457873024,-1.747082142006954,0,Hispanic/Latino,With family (commuting),Man,3,0,-0.9,-0.6460333333333333,-0.0,,,,3,3,3,3,2,3,3,2,3,2,3,4,2,3,2,2,1,2,3,2,2,7,4,5,3,4,3,3,2,2
1,9,3.2901872999088413,0.4435265007125899,0,1,0,3.3831875276963914,0.3889670898996851,3.212972688019096,0.021662900224839632,1,Hispanic/Latino,With family (commuting),Man,16,1,0.4,0.6539666666666667,0.6539666666666667,,,,3,3,2,2,2,2,3,3,2,2,2,3,3,2,2,3,2,3,3,3,2,6,4,3,6,5,3,3,3,3
0,7,4.052714403597421,1.2060536044011698,1,0,0,3.6482874778660657,0.6540670400693593,3.8756127050197557,0.6843029172254993,0,Asian,Off-campus (rent/apartment),Man,0,0,-1.2,-0.9460333333333333,-0.0,,,,4,4,3,4,3,3,2,3,3,3,2,2,3,3,3,1,1,2,2,1,1,5,4,3,4,2,3,3,3,3
0,5,3.158348467611075,0.31168766841482354,0,1,0,2.942587494901422,-0.051632942895284195,3.561814489662694,0.37050470186843754,0,Hispanic/Latino,With family (commuting),Woman,18,1,0.6,0.8539666666666667,0.8539666666666667,,,,4,4,4,3,3,3,3,3,4,3,3,4,3,3,3,1,2,3,2,3,3,3,5,5,4,6,3,3,4,4
0,7,1.8249652446234168,-1.0216955545728346,0,1,0,3.8137646028772987,0.8195441650805924,4.257543563541363,1.0662337757471065,0,Hispanic/Latino,On-campus (residence hall),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,2,2,3,4,3,3,2,3,2,2,2,3,3,3,1,1,2,1,2,2,5,5,4,4,4,3,2,3,2
0,4,5.480851500521342,2.6341907013250907,0,1,0,2.46409860751618,-0.5301218302805264,3.7988215363783246,0.6075117485840682,0,Asian,With family (commuting),Man,3,0,-0.9,-0.6460333333333333,-0.0,,,,3,3,3,3,3,4,3,4,3,3,2,3,3,3,3,3,2,2,1,2,2,5,5,6,6,5,2,3,3,3
1,8,3.834449545846268,0.9877887466500166,1,1,0,3.1102287502746,0.11600831247789367,2.23176814704307,-0.9595416407511865,0,Hispanic/Latino,Off-campus (rent/apartment),Man,12,1,0.0,0.2539666666666667,0.2539666666666667,,,,1,1,2,3,2,3,2,2,2,1,2,2,2,1,2,2,2,3,4,3,3,3,4,4,4,1,2,2,2,1
0,6,5.583799070397365,2.737138271201114,0,1,0,3.1323251630662003,0.13810472526949402,5.203465402120323,2.012155614326067,0,White,With family (commuting),Man,3,0,-0.9,-0.6460333333333333,-0.0,,,,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,2,1,1,1,1,5,4,6,4,4,3,3,3,3
1,7,0.9645006292547413,-1.88216016994151,1,1,1,1.9006473472993255,-1.0935730904973808,2.992323153472909,-0.19898663432134756,1,White,On-campus (residence hall),Woman,45,1,3.3,3.5539666666666667,3.5539666666666667,,,,3,2,2,3,2,2,3,3,3,2,2,3,2,3,3,3,2,3,3,4,4,3,5,5,5,4,2,2,3,2
0,6,1.8335613402381967,-1.0130994589580546,1,0,0,3.475039985147131,0.48081954735042487,0.9301012864015429,-2.2612085013927135,0,Hispanic/Latino,With family (commuting),Woman,0,0,-1.2,-0.9460333333333333,-0.0,,,,3,3,2,3,3,3,2,3,2,2,2,2,3,3,3,2,2,1,3,2,2,3,6,4,5,3,3,3,2,2
