"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","hacadpr13","hacadpr13_num","hacadpr13_num_c","tcare","tcare_num","tcare_num_c","firstgen","re_all","living18","sex","StemMaj","StemMaj_c","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band","psw"
0,6,-0.522253981216823,7,6,-0.0408830744071951,0,0,1,5,0.501733632469916,2,-0.31734693877551,4,13,2.8078,6,23,20.4952,1,"White","On-campus (residence hall)","Female",0,-0.2402,20,1,0.8,0.252739999999996,0.252739999999996,-6,-1.1,-0.1,4,4,4,3,4,2,3,3,3,3,3,3,3,3,4,3,3,3,NA,NA,4,4,5,5,4,5,2,2,1,1,459,2,4,1,6,"White Residential Traditional","FASt_12plus",1.32431256994215
1,7,0.477746018783177,7,6,-0.0408830744071951,0,0,0,3,-1.49826636753008,3,0.68265306122449,3,8,-2.1922,1,0,-2.5048,0,"White","Off-campus (rent/apartment)","Female",0,-0.2402,9,0,-0.3,-0.847260000000004,0,-6,-1.1,-0.1,3,4,3,3,3,4,3,3,3,4,2,3,2,3,4,NA,3,3,3,3,NA,5,4,4,5,5,3,3,3,2,460,1,2,1,7,"White Off-Campus Working","non_FASt_1_11",0.817430189922384
1,5,-1.52225398121682,7,6,-0.0408830744071951,1,0,0,4,-0.498266367530084,3,0.68265306122449,4,13,2.8078,3,8,5.4952,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,-0.2402,61,1,4.9,4.35274,4.35274,17,1.2,2.2,3,2,2,1,1,2,3,2,2,3,3,2,2,2,3,4,4,4,4,4,5,4,5,5,5,5,3,3,2,4,461,2,6,1,8,"Multiracial Bridge-Builder","FASt_12plus",1.53295856276363
1,5,-1.52225398121682,6,NA,4.45360111104744e-16,1,0,1,4,-0.498266367530084,3,0.68265306122449,3,8,-2.1922,4,13,10.4952,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2402,10,0,-0.2,-0.747260000000004,0,30,2.5,3.5,3,3,3,3,3,3,3,3,4,3,4,3,4,3,3,2,2,3,2,2,3,NA,5,5,5,5,3,3,2,1,462,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.6614014369621
1,8,1.47774601878318,7,6,-0.0408830744071951,0,0,1,5,0.501733632469916,3,0.68265306122449,2,3,-7.1922,1,0,-2.5048,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,37,1,2.5,1.95274,1.95274,34,2.9,3.9,2,2,2,1,1,1,1,1,3,3,3,3,3,3,3,NA,4,5,5,5,5,4,4,3,4,3,3,3,1,2,463,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus",1.10425738355704
0,5,-1.52225398121682,7,6,-0.0408830744071951,1,0,0.350877192982456,6,1.50173363246992,1,-1.31734693877551,4,13,2.8078,1,0,-2.5048,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,41,1,2.9,2.35274,2.35274,33,2.8,3.8,2,2,2,3,2,2,3,2,2,2,2,2,3,4,4,4,5,5,5,5,5,4,4,4,4,4,1,2,3,2,464,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus",1.50185698452519
0,8,1.47774601878318,7,6,-0.0408830744071951,1,0,0,4,-0.498266367530084,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,23,1,1.1,0.552739999999996,0.552739999999996,-8,-1.3,-0.3,2,2,2,2,3,2,3,2,3,3,2,3,3,2,2,5,5,5,4,5,5,3,3,3,3,3,2,1,3,2,465,2,6,1,1,"Latina Commuter Caretaker","FASt_12plus",1.2214315174635
1,8,1.47774601878318,7,7,0.959116925592805,0,0,0,6,1.50173363246992,2,-0.31734693877551,5,18,7.8078,1,0,-2.5048,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,6,0,-0.6,-1.14726,0,25,2,3,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,6,6,6,6,6,6,5,5,5,5,5,2,1,3,3,466,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",1.10875028233754
1,6,-0.522253981216823,7,5,-1.0408830744072,0,0,0,4,-0.498266367530084,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,0,"Asian","With family (commuting)","Male",1,0.7598,13,1,0.1,-0.447260000000004,-0.447260000000004,3,-0.2,0.8,2,2,2,4,4,4,4,3,2,3,2,3,3,4,4,4,NA,5,5,4,4,6,6,6,6,6,2,2,2,3,467,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.49546132725017
0,6,-0.522253981216823,6,7,0.959116925592805,0,0,1,3,-1.49826636753008,2,-0.31734693877551,4,13,2.8078,1,0,-2.5048,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2402,7,0,-0.5,-1.04726,0,-9,-1.4,-0.4,NA,3,3,3,4,3,3,3,3,3,4,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,2,2,3,3,468,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.875961169129466
1,6,-0.522253981216823,7,8,1.9591169255928,0,0,0,4,-0.498266367530084,2,-0.31734693877551,3,8,-2.1922,2,3,0.4952,0,"Hispanic/Latino","With family (commuting)","Female",1,0.7598,5,0,-0.7,-1.24726,0,17,1.2,2.2,3,3,3,3,3,3,3,3,2,1,2,2,1,2,3,NA,NA,5,5,4,5,4,4,4,4,5,2,2,2,2,469,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.862896844467506
1,6,-0.522253981216823,7,7,0.959116925592805,1,0,0,4,-0.498266367530084,3,0.68265306122449,3,8,-2.1922,4,13,10.4952,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2402,26,1,1.4,0.852739999999996,0.852739999999996,18,1.3,2.3,4,4,3,4,3,3,3,4,2,2,2,2,1,3,4,3,3,3,3,3,4,4,4,5,4,4,3,3,4,2,470,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.38860167644094
0,7,0.477746018783177,6,5,-1.0408830744072,0,1,0,4,-0.498266367530084,2,-0.31734693877551,4,13,2.8078,1,0,-2.5048,1,"Asian","With family (commuting)","Female",1,0.7598,6,0,-0.6,-1.14726,0,-2,-0.7,0.3,2,2,NA,3,3,4,3,4,2,2,3,2,2,2,3,5,6,NA,6,6,5,4,4,4,3,4,2,3,2,4,471,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11",1.14371945904
1,5,-1.52225398121682,6,5,-1.0408830744072,1,0,0,5,0.501733632469916,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"White","","Female",0,-0.2402,2,0,-1,-1.54726,0,-6,-1.1,-0.1,1,NA,2,2,2,2,3,3,2,3,3,3,3,2,2,3,4,4,4,4,3,4,3,NA,3,2,2,1,3,2,472,1,1,0,7,"White Off-Campus Working","non_FASt_1_11",0.524664360704547
0,5,-1.52225398121682,6,NA,4.45360111104744e-16,1,0,0,6,1.50173363246992,3,0.68265306122449,3,8,-2.1922,2,3,0.4952,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2402,4,0,-0.8,-1.34726,0,4,-0.1,0.9,4,4,NA,3,3,2,3,2,3,4,4,3,3,4,4,2,2,2,2,1,3,6,6,6,6,7,3,2,2,2,473,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.60760064956351
1,6,-0.522253981216823,7,8,1.9591169255928,1,0,1,4,-0.498266367530084,2,-0.31734693877551,6,23,12.8078,1,0,-2.5048,0,"White","With family (commuting)","Male",1,0.7598,31,1,1.9,1.35274,1.35274,3,-0.2,0.8,NA,3,3,3,2,4,4,3,3,2,3,2,2,3,3,2,3,2,NA,2,2,7,7,6,6,6,2,1,3,3,474,2,4,1,11,"White Rural First-Gen","FASt_12plus",1.06433986458599
1,7,0.477746018783177,7,7,0.959116925592805,0,0,0,5,0.501733632469916,2,-0.31734693877551,2,3,-7.1922,3,8,5.4952,0,"White","Off-campus (rent/apartment)","Female",1,0.7598,56,1,4.4,3.85274,3.85274,22,1.7,2.7,2,NA,2,3,2,3,4,2,3,3,2,3,3,3,4,3,4,3,3,3,4,3,4,4,4,3,2,2,2,3,475,2,6,1,7,"White Off-Campus Working","FASt_12plus",1.23809914503405
0,6,-0.522253981216823,6,5,-1.0408830744072,1,0,0,NA,-1.57917507112703e-16,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,1,"White","Off-campus (rent/apartment)","Male",0,-0.2402,11,0,-0.1,-0.647260000000004,0,0,-0.5,0.5,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,NA,3,3,NA,3,3,5,5,5,5,5,2,3,2,2,476,1,2,1,13,"White Working-Class Striver","non_FASt_1_11",0.608578971374769
0,6.52225398121682,NA,7,7,0.959116925592805,1,0,1,5,0.501733632469916,2,-0.31734693877551,4,13,2.8078,1,0,-2.5048,0,"Black/African American","Off-campus (rent/apartment)","Male",0,-0.2402,5,0,-0.7,-1.24726,0,-4,-0.9,0.1,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3,5,5,5,4,5,5,5,5,5,5,5,2,2,2,1,477,1,2,1,12,"Black Male Striver","non_FASt_1_11",0.967367032601548
1,6,-0.522253981216823,6,5,-1.0408830744072,0,0,0.350877192982456,4,-0.498266367530084,1,-1.31734693877551,3,8,-2.1922,5,18,15.4952,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,2,0,-1,-1.54726,0,13,0.8,1.8,2,2,3,3,3,3,2,3,2,2,2,2,2,2,2,5,5,4,5,4,5,5,4,4,4,3,1,2,2,3,478,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.632639194833793
0,8,1.47774601878318,7,5,-1.0408830744072,1,0,0,4,-0.498266367530084,3,0.68265306122449,2,3,-7.1922,3,8,5.4952,1,"White","Off-campus (rent/apartment)","Female",1,0.7598,4,0,-0.8,-1.34726,0,4,-0.1,0.9,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,4,4,4,4,4,4,3,3,3,3,3,3,3,2,3,479,1,2,1,13,"White Working-Class Striver","non_FASt_1_11",0.924402202815568
0,7,0.477746018783177,7,6,-0.0408830744071951,0,0,1,6,1.50173363246992,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"White","With family (commuting)","Male",0,-0.2402,39,1,2.7,2.15274,2.15274,-1,-0.6,0.4,4,4,4,3,3,3,2,3,3,3,2,3,3,3,3,2,1,2,2,2,1,5,4,5,4,4,2,2,2,1,480,2,4,1,11,"White Rural First-Gen","FASt_12plus",1.20192172918821
1,5,-1.52225398121682,7,6,-0.0408830744071951,1,0,0,3,-1.49826636753008,3,0.68265306122449,2,3,-7.1922,2,3,0.4952,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,4,0,-0.8,-1.34726,0,8,0.3,1.3,3,3,3,3,2,3,3,3,2,2,2,2,3,3,3,4,4,5,5,5,5,4,3,4,3,3,3,1,2,3,481,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.543514389046344
0,6.52225398121682,NA,7,5,-1.0408830744072,1,0,1,1,-3.49826636753008,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,7,0,-0.5,-1.04726,0,32,2.7,3.7,2,3,2,3,3,4,3,3,2,2,3,3,2,2,2,2,2,2,3,3,3,4,4,3,4,4,2,2,2,3,482,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.762219025405469
1,6,-0.522253981216823,7,5,-1.0408830744072,0,0,0,3,-1.49826636753008,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,22,1,1,0.452739999999996,0.452739999999996,-7,-1.2,-0.2,2,3,2,3,3,4,4,4,2,2,1,1,2,4,3,4,4,NA,5,4,4,4,4,4,4,4,2,1,3,1,483,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus",1.52301335427245
0,7,0.477746018783177,6,6,-0.0408830744071951,0,0.251835236541599,0,7,2.50173363246992,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,0.7598,9,0,-0.3,-0.847260000000004,0,5,0,1,2,2,2,3,3,3,3,2,2,1,2,2,2,3,3,5,4,5,4,5,3,NA,NA,6,5,NA,2,2,2,1,484,1,2,1,2,"Latino Off-Campus Working","non_FASt_1_11",0.945183697064611
1,6,-0.522253981216823,6,5,-1.0408830744072,1,1,0,5,0.501733632469916,3,0.68265306122449,2,3,-7.1922,1,0,-2.5048,1,"","On-campus (residence hall)","Female",0,-0.2402,7,0,-0.5,-1.04726,0,-8,-1.3,-0.3,3,3,3,3,3,3,4,3,2,3,4,3,3,4,4,3,3,3,3,3,2,5,5,5,5,5,3,2,2,2,485,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.886382703025946
0,5,-1.52225398121682,7,6,-0.0408830744071951,1,0.251835236541599,0,5,0.501733632469916,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2402,3,0,-0.9,-1.44726,0,-8,-1.3,-0.3,3,3,3,3,3,3,2,3,3,3,2,3,3,4,4,2,3,3,3,2,3,6,6,6,6,6,2,2,4,2,486,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.646288651362274
1,7,0.477746018783177,7,NA,4.45360111104744e-16,0,0,0,4,-0.498266367530084,1,-1.31734693877551,3,8,-2.1922,1,0,-2.5048,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,56,1,4.4,3.85274,3.85274,-3,-0.8,0.2,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,5,6,6,6,6,5,4,4,4,4,3,1,2,2,2,487,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus",1.34358877070454
0,5,-1.52225398121682,5,6,-0.0408830744071951,0,1,0,5,0.501733632469916,4,1.68265306122449,2,3,-7.1922,1,0,-2.5048,1,"White","With family (commuting)","Female",0,-0.2402,24,1,1.2,0.652739999999996,0.652739999999996,0,-0.5,0.5,3,NA,3,3,4,4,3,4,3,4,4,4,3,3,4,3,3,2,3,2,NA,4,4,5,4,5,4,2,2,2,488,2,6,1,11,"White Rural First-Gen","FASt_12plus",1.29718871921378
1,6,-0.522253981216823,7,6,-0.0408830744071951,0,0,1,4,-0.498266367530084,2,-0.31734693877551,4,13,2.8078,2,3,0.4952,0,"White","With family (commuting)","Male",0,-0.2402,18,1,0.6,0.0527399999999959,0.0527399999999959,24,1.9,2.9,4,3,3,2,3,3,3,3,3,4,3,3,3,3,3,4,3,3,4,3,4,5,6,5,5,6,2,3,3,1,489,2,7,1,11,"White Rural First-Gen","FASt_12plus",1.33232019480355
1,5,-1.52225398121682,7,6,-0.0408830744071951,1,0,1,4,-0.498266367530084,3,0.68265306122449,5,18,7.8078,1,0,-2.5048,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2402,11,0,-0.1,-0.647260000000004,0,0,-0.5,0.5,2,2,2,4,4,3,4,3,4,4,4,4,4,4,4,5,NA,5,4,4,5,7,6,6,7,7,3,1,1,3,490,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.732075663482399
1,7,0.477746018783177,7,5,-1.0408830744072,0,0,0,6,1.50173363246992,2,-0.31734693877551,8,35,24.8078,1,0,-2.5048,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2402,36,1,2.4,1.85274,1.85274,-1,-0.6,0.4,4,4,4,4,4,4,3,4,2,3,2,3,3,3,3,4,4,4,4,4,4,5,6,6,6,6,2,3,2,2,491,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.17958842151196
1,6,-0.522253981216823,7,5,-1.0408830744072,0,0,0,3,-1.49826636753008,3,0.68265306122449,4,13,2.8078,1,0,-2.5048,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,16,1,0.4,-0.147260000000004,-0.147260000000004,8,0.3,1.3,2,3,3,3,2,2,2,3,2,3,4,3,3,2,2,4,4,4,4,3,4,4,3,3,4,3,3,2,1,2,492,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus",1.47716511163113
0,8,1.47774601878318,7,6,-0.0408830744071951,0,0,0,3,-1.49826636753008,3,0.68265306122449,2,3,-7.1922,1,0,-2.5048,1,"Other/Multiracial/Unknown","With family (commuting)","Female",0,-0.2402,6,0,-0.6,-1.14726,0,11,0.6,1.6,3,3,3,2,3,3,3,3,2,4,3,3,3,4,4,3,3,3,3,3,3,6,6,6,6,6,3,1,1,2,493,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.926460405305918
0,6,-0.522253981216823,7,6,-0.0408830744071951,0,1,0,3,-1.49826636753008,2,-0.31734693877551,6,23,12.8078,1,0,-2.5048,1,"Asian","With family (commuting)","Female",0,-0.2402,51,1,3.9,3.35274,3.35274,6,0.1,1.1,3,2,2,3,3,4,3,4,2,2,2,2,2,2,2,5,5,5,5,5,6,5,5,5,6,6,2,1,3,2,494,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.06474255732856
1,6,-0.522253981216823,6,6,-0.0408830744071951,0,0,1,5,0.501733632469916,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,-0.2402,2,0,-1,-1.54726,0,32,2.7,3.7,4,3,3,3,4,3,4,3,4,4,4,4,3,3,2,5,4,5,5,NA,4,5,4,5,4,5,2,3,4,2,495,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.784830373051803
0,7,0.477746018783177,6,8,1.9591169255928,1,1,0.350877192982456,5,0.501733632469916,2,-0.31734693877551,2,3,-7.1922,2,3,0.4952,1,"Other/Multiracial/Unknown","With family (commuting)","Male",0,-0.2402,9,0,-0.3,-0.847260000000004,0,7,0.2,1.2,4,4,4,3,4,3,4,4,2,3,3,3,3,3,2,3,4,4,4,4,4,6,5,5,5,6,2,3,3,2,496,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",1.25371203770321
1,7,0.477746018783177,7,6,-0.0408830744071951,0,0,0,3,-1.49826636753008,2,-0.31734693877551,4,13,2.8078,2,3,0.4952,0,"Asian","Off-campus (rent/apartment)","Female",0,-0.2402,4,0,-0.8,-1.34726,0,-4,-0.9,0.1,2,2,2,3,3,3,3,3,2,3,3,2,2,2,2,5,5,NA,4,5,4,5,4,5,4,3,2,2,1,3,497,1,2,1,4,"Asian First-Gen Navigator","non_FASt_1_11",0.835151865557885
0,5,-1.52225398121682,7,6,-0.0408830744071951,1,0,1,7,2.50173363246992,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"Hispanic/Latino","","Male",0,-0.2402,11,0,-0.1,-0.647260000000004,0,-14,-1.9,-0.9,3,3,3,4,4,4,4,4,2,3,3,2,3,4,4,2,4,3,4,3,5,7,7,7,7,7,2,3,2,1,498,1,3,1,2,"Latino Off-Campus Working","non_FASt_1_11",0.686814582227933
0,7,0.477746018783177,7,5,-1.0408830744072,0,0,1,4,-0.498266367530084,1,-1.31734693877551,4,13,2.8078,3,8,5.4952,0,"Asian","With family (commuting)","Female",1,0.7598,3,0,-0.9,-1.44726,0,-1,-0.6,0.4,2,2,2,3,4,4,3,3,3,3,3,3,3,3,2,4,3,NA,3,3,3,6,6,6,6,6,1,2,3,1,499,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.927464840971576
0,8,1.47774601878318,7,6,-0.0408830744071951,0,1,1,5,0.501733632469916,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,0,"Asian","With family (commuting)","Female",1,0.7598,1,0,-1.1,-1.64726,0,14,0.9,1.9,3,3,3,2,2,2,2,2,2,3,4,3,2,4,4,6,5,5,6,5,5,5,5,NA,6,6,2,3,2,3,500,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11",1.37921755503393
0,8,1.47774601878318,6,6,-0.0408830744071951,1,0,0,3,-1.49826636753008,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,0,"Asian","Off-campus (rent/apartment)","Female",0,-0.2402,10,0,-0.2,-0.747260000000004,0,15,1,2,2,2,2,3,3,3,3,3,2,2,2,2,2,3,3,4,5,4,4,3,NA,5,4,4,4,5,2,2,3,3,501,1,3,1,4,"Asian First-Gen Navigator","non_FASt_1_11",0.909755861614122
0,8,1.47774601878318,7,7,0.959116925592805,0,0,1,5,0.501733632469916,2,-0.31734693877551,2,3,-7.1922,2,3,0.4952,1,"Black/African American","Off-campus (rent/apartment)","Male",0,-0.2402,5,0,-0.7,-1.24726,0,-14,-1.9,-0.9,2,2,2,2,4,2,2,3,1,2,1,2,1,3,3,3,3,3,3,4,4,4,3,4,4,4,2,1,4,1,502,1,3,1,12,"Black Male Striver","non_FASt_1_11",1.09657394591398
1,7,0.477746018783177,7,5,-1.0408830744072,0,0,1,6,1.50173363246992,3,0.68265306122449,5,18,7.8078,1,0,-2.5048,0,"Asian","With family (commuting)","Female",1,0.7598,4,0,-0.8,-1.34726,0,-13,-1.8,-0.8,3,3,3,3,4,3,2,3,1,1,1,2,2,3,3,3,3,4,4,3,NA,4,4,4,4,4,3,2,4,3,503,1,3,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",1.01277788431309
0,5,-1.52225398121682,6,7,0.959116925592805,0,0,0,5,0.501733632469916,NA,-2.25851083866603e-16,3,8,-2.1922,1,0,-2.5048,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,-0.2402,0,0,-1.2,-1.74726,0,31,2.6,3.6,3,3,3,3,4,4,4,4,3,2,3,2,2,3,3,1,2,2,2,3,1,7,7,7,NA,7,2,2,2,3,504,0,2,1,8,"Multiracial Bridge-Builder","non_DE",0.644989956439026
1,6,-0.522253981216823,7,5,-1.0408830744072,1,0,1,3,-1.49826636753008,2,-0.31734693877551,3,8,-2.1922,2,3,0.4952,0,"Asian","","Male",0,-0.2402,28,1,1.6,1.05274,1.05274,5,0,1,3,3,3,2,2,2,2,2,2,2,1,3,2,1,1,6,6,6,6,6,6,3,3,4,3,3,2,1,1,1,505,2,5,1,4,"Asian First-Gen Navigator","FASt_12plus",1.43779940598469
0,6,-0.522253981216823,7,7,0.959116925592805,1,0,0,5,0.501733632469916,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2402,6,0,-0.6,-1.14726,0,6,0.1,1.1,2,2,1,3,3,3,2,2,3,3,2,3,3,3,3,4,3,3,4,4,4,6,7,7,6,6,2,1,3,4,506,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.763454438634059
1,6,-0.522253981216823,7,5,-1.0408830744072,0,0,0,7,2.50173363246992,1,-1.31734693877551,3,8,-2.1922,1,0,-2.5048,1,"White","Off-campus (rent/apartment)","Female",0,-0.2402,22,1,1,0.452739999999996,0.452739999999996,-14,-1.9,-0.9,2,2,2,2,2,3,2,2,3,3,2,3,2,4,4,4,4,3,4,4,5,5,5,4,4,4,1,4,1,2,507,2,5,1,13,"White Working-Class Striver","FASt_12plus",1.50358070318393
0,6,-0.522253981216823,7,5,-1.0408830744072,1,0,1,2,-2.49826636753008,2,-0.31734693877551,4,13,2.8078,1,0,-2.5048,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,4,0,-0.8,-1.34726,0,1,-0.4,0.6,2,2,2,2,2,3,3,3,2,2,2,2,2,3,3,3,3,3,3,4,4,5,5,5,4,4,2,2,3,2,508,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.739189889056939
1,5,-1.52225398121682,6,6,-0.0408830744071951,1,0,0,5,0.501733632469916,3,0.68265306122449,3,8,-2.1922,5,18,15.4952,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2402,13,1,0.1,-0.447260000000004,-0.447260000000004,-12,-1.7,-0.7,2,2,2,2,2,2,3,3,3,2,3,2,3,2,2,4,NA,4,4,4,4,4,4,4,4,4,3,2,3,1,509,2,7,1,2,"Latino Off-Campus Working","FASt_12plus",1.56000301290272
1,6,-0.522253981216823,6,6,-0.0408830744071951,0,0,1,3,-1.49826636753008,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,1,"White","Off-campus (rent/apartment)","Male",0,-0.2402,49,1,3.7,3.15274,3.15274,18,1.3,2.3,1,1,1,3,2,2,3,2,1,2,1,2,1,2,2,5,5,5,5,5,4,3,4,4,4,4,2,2,1,1,510,2,4,1,7,"White Off-Campus Working","FASt_12plus",1.37497427895812
0,6,-0.522253981216823,6,8,1.9591169255928,0,1,0,3,-1.49826636753008,3,0.68265306122449,5,18,7.8078,1,0,-2.5048,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,27,1,1.5,0.952739999999996,0.952739999999996,11,0.6,1.6,2,2,2,2,3,3,2,3,3,3,4,3,4,3,3,5,5,5,5,5,6,3,3,3,3,3,3,3,3,2,511,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus",0.950119975021118
1,7,0.477746018783177,7,8,1.9591169255928,1,0,0,3,-1.49826636753008,2,-0.31734693877551,4,13,2.8078,2,3,0.4952,1,"Hispanic/Latino","With family (commuting)","",0,-0.2402,6,0,-0.6,-1.14726,0,21,1.6,2.6,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,4,4,3,4,4,NA,4,3,4,4,2,2,3,1,512,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.967262740127227
1,6,-0.522253981216823,6,5,-1.0408830744072,1,0,1,2,-2.49826636753008,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2402,3,0,-0.9,-1.44726,0,-1,-0.6,0.4,2,2,NA,3,3,2,3,4,3,3,4,3,3,3,3,4,4,4,4,3,4,4,5,5,4,4,2,1,1,2,513,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.663435681535979
1,6,-0.522253981216823,7,5,-1.0408830744072,0,0,1,4,-0.498266367530084,2,-0.31734693877551,2,3,-7.1922,1,0,-2.5048,0,"Asian","With family (commuting)","Male",0,-0.2402,9,0,-0.3,-0.847260000000004,0,0,-0.5,0.5,2,2,2,3,4,4,4,4,3,3,2,3,3,3,3,3,NA,4,4,4,4,4,4,4,4,3,2,3,1,2,514,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.680878147360757
1,6,-0.522253981216823,7,5,-1.0408830744072,0,0,0,2,-2.49826636753008,2,-0.31734693877551,3,8,-2.1922,1,0,-2.5048,0,"Hispanic/Latino","With family (commuting)","Female",1,0.7598,5,0,-0.7,-1.24726,0,5,0,1,3,3,3,3,3,3,4,3,2,3,3,2,2,2,3,3,3,3,3,3,4,4,3,3,3,3,2,2,4,2,515,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.660358213593738
