"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","firstgen","re_all","living18","sex","StemMaj","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band","psw"
1,7,0.4734,7,5,-1.0654,1,0,0,4,-0.476,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,45,1,3.3,2.66602,2.66602,25,2,3,3,3,3,4,3,3,3,4,3,3,4,3,3,4,4,4,3,4,4,5,4,4,3,4,4,4,2,2,2,1,1163,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus",1.31780341085635
0,7,0.4734,7,5,-1.0654,0,0,0,5,0.524,1,-1.2938,1,"Black/African American","Off-campus (rent/apartment)","Male",0,23,1,1.1,0.466019999999996,0.466019999999996,17,1.2,2.2,3,3,3,3,3,3,3,3,2,2,2,2,3,2,2,4,4,4,4,4,4,5,5,4,4,5,1,1,3,2,1164,2,4,1,12,"Black Male Striver","FASt_12plus",1.29164590716192
1,7,0.4734,7,6,-0.0654000000000003,1,0,1,5,0.524,2,-0.2938,0,"White","Off-campus (rent/apartment)","Male",0,7,0,-0.5,-1.13398,0,13,0.8,1.8,1,1,1,2,2,2,3,2,3,4,3,4,4,2,1,3,3,3,3,4,3,4,NA,5,5,4,2,3,4,2,1165,1,1,0,7,"White Off-Campus Working","non_FASt_1_11",0.930403491682383
0,6,-0.5266,7,6,-0.0654000000000003,1,0,0,5,0.524,3,0.7062,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Male",0,2,0,-1,-1.63398,0,25,2,3,3,3,3,2,2,2,2,2,4,4,4,4,4,3,3,3,3,3,3,2,2,5,6,6,6,5,3,1,2,2,1166,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.773035354193031
0,6,-0.5266,7,7,0.9346,0,0,1,3,-1.476,3,0.7062,0,"White","Off-campus (rent/apartment)","Female",0,1,0,-1.1,-1.73398,0,17,1.2,2.2,2,2,1,3,3,3,4,3,3,3,2,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,3,3,1,3,1167,1,3,1,13,"White Working-Class Striver","non_FASt_1_11",0.854162049362968
0,6,-0.5266,7,6,-0.0654000000000003,0,1,0,4,-0.476,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,35,1,2.3,1.66602,1.66602,8,0.3,1.3,3,2,3,3,3,4,2,3,3,2,3,3,2,3,3,3,4,4,4,3,4,6,7,6,6,6,2,2,2,3,1168,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.07982354197929
0,7,0.4734,7,7,0.9346,0,0,0,4,-0.476,3,0.7062,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,7,0,-0.5,-1.13398,0,11,0.6,1.6,4,4,4,3,4,4,3,4,3,3,4,3,3,3,3,4,4,3,3,3,4,6,6,6,6,6,3,1,2,1,1169,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.994257943407021
1,7,0.4734,7,5,-1.0654,1,1,1,2,-2.476,1,-1.2938,1,"Hispanic/Latino","On-campus (residence hall)","Male",1,6,0,-0.6,-1.23398,0,14,0.9,1.9,4,4,4,3,4,4,4,3,4,3,3,4,4,3,3,4,4,4,4,3,NA,5,5,5,5,5,1,4,2,2,1170,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",1.10918116586628
1,7,0.4734,7,6,-0.0654000000000003,0,0,1,6,1.524,2,-0.2938,1,"White","With family (commuting)","Female",0,7,0,-0.5,-1.13398,0,0,-0.5,0.5,2,2,2,3,2,2,2,2,2,2,4,2,3,3,4,3,3,2,3,2,3,5,4,4,4,4,2,3,2,2,1171,1,3,1,11,"White Rural First-Gen","non_FASt_1_11",0.943747621754632
0,8,1.4734,7,6,-0.0654000000000003,0,1,1,4,-0.476,2,-0.2938,1,"Asian","With family (commuting)","Male",0,6,0,-0.6,-1.23398,0,4,-0.1,0.9,4,4,3,2,3,2,2,3,2,3,3,3,3,3,3,5,NA,3,4,4,4,6,5,5,6,5,2,2,2,2,1172,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11",1.40816354454017
1,8,1.4734,7,7,0.9346,1,0,0,4,-0.476,3,0.7062,1,"White","Off-campus (rent/apartment)","Male",0,26,1,1.4,0.766019999999995,0.766019999999995,-11,-1.6,-0.6,4,3,3,3,3,3,3,3,2,2,3,3,2,1,2,5,4,4,4,4,6,2,2,2,3,2,3,2,3,2,1173,2,4,1,13,"White Working-Class Striver","FASt_12plus",0.992311505152764
1,8,1.4734,7,7,0.9346,0,0,0,6,1.524,3,0.7062,0,"White","On-campus (residence hall)","Male",0,20,1,0.8,0.166019999999996,0.166019999999996,13,0.8,1.8,3,3,3,4,3,3,2,3,3,2,3,3,3,4,4,2,1,2,2,2,2,5,5,5,4,5,3,2,2,1,1174,2,5,1,6,"White Residential Traditional","FASt_12plus",0.965414029578299
1,6,-0.5266,6,5,-1.0654,0,1,0,4,-0.476,3,0.7062,0,"Asian","With family (commuting)","Female",0,22,1,1,0.366019999999995,0.366019999999995,20,1.5,2.5,3,2,2,3,4,3,4,3,3,3,2,3,3,3,2,5,NA,5,5,5,NA,4,3,4,4,4,3,2,2,1,1175,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.1676934348319
0,7,0.4734,7,5,-1.0654,0,1,1,4,-0.476,2,-0.2938,0,"White","On-campus (residence hall)","Male",0,7,0,-0.5,-1.13398,0,9,0.4,1.4,4,4,4,3,3,3,3,2,4,4,4,4,4,3,3,1,1,1,1,1,1,7,6,7,6,6,2,2,1,2,1176,1,2,1,6,"White Residential Traditional","non_FASt_1_11",1.17846993170748
1,7,0.4734,6,5,-1.0654,0,0,0,5,0.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,33,1,2.1,1.46602,1.46602,-12,-1.7,-0.7,3,2,2,2,3,2,2,2,3,3,3,3,4,3,3,NA,5,5,5,5,6,4,5,5,4,5,2,3,2,2,1177,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus",1.30500817355837
1,6,-0.5266,7,6,-0.0654000000000003,0,0,0,4,-0.476,3,0.7062,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,1,0,-1.1,-1.73398,0,26,2.1,3.1,3,3,4,4,4,3,4,4,2,2,3,3,2,4,4,3,NA,3,3,3,3,6,6,6,6,5,3,4,1,3,1178,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.734700327363369
1,7,0.4734,7,6,-0.0654000000000003,0,0,0,3,-1.476,1,-1.2938,0,"White","Off-campus (rent/apartment)","Female",1,3,0,-0.9,-1.53398,0,0,-0.5,0.5,2,3,2,3,3,3,3,3,3,2,2,3,2,2,2,4,4,4,NA,4,4,5,5,4,4,4,1,3,3,2,1179,1,3,1,7,"White Off-Campus Working","non_FASt_1_11",0.852348168116238
0,5,-1.5266,7,5,-1.0654,0,1,0,4,-0.476,3,0.7062,0,"Hispanic/Latino","With family (commuting)","Female",0,8,0,-0.4,-1.03398,0,7,0.2,1.2,4,3,3,3,3,4,3,3,2,2,2,3,2,4,3,4,3,4,4,4,4,5,5,5,5,5,3,1,1,2,1180,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.822567039061882
0,8,1.4734,7,6,-0.0654000000000003,0,0,0,4,-0.476,3,0.7062,0,"White","Off-campus (rent/apartment)","Male",0,3,0,-0.9,-1.53398,0,24,1.9,2.9,2,2,2,2,3,3,3,2,3,3,4,3,3,3,2,4,3,NA,3,4,3,4,3,4,4,3,3,1,3,3,1181,1,3,1,13,"White Working-Class Striver","non_FASt_1_11",1.08803528420994
1,5,-1.5266,7,6,-0.0654000000000003,0,0,0,6,1.524,3,0.7062,1,"Hispanic/Latino","With family (commuting)","Female",0,8,0,-0.4,-1.03398,0,15,1,2,2,2,2,3,3,3,4,3,3,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1182,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.612883176350107
1,7,0.4734,7,6,-0.0654000000000003,0,0,0,4,-0.476,3,0.7062,0,"Hispanic/Latino","With family (commuting)","Female",0,0,0,-1.2,-1.83398,0,32,2.7,3.7,3,3,3,4,3,3,4,3,2,1,2,2,1,1,2,5,4,4,4,3,3,4,4,4,5,4,3,1,1,1,1183,0,1,0,1,"Latina Commuter Caretaker","non_DE",0.893123801165597
0,6,-0.5266,7,6,-0.0654000000000003,1,1,1,3,-1.476,4,1.7062,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",0,10,0,-0.2,-0.833980000000005,0,14,0.9,1.9,3,3,3,4,4,4,3,4,3,3,3,3,3,4,4,4,5,5,NA,5,6,5,5,4,4,5,4,2,1,2,1184,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",1.10009674165564
0,8,1.4734,7,8,1.9346,1,0,0,6,1.524,2,-0.2938,0,"Black/African American","On-campus (residence hall)","Female",0,30,1,1.8,1.16602,1.16602,15,1,2,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,4,5,4,4,4,4,4,5,5,5,5,2,2,2,4,1185,2,4,1,5,"Black Campus Connector","FASt_12plus",0.878807694666096
0,7,0.4734,7,5,-1.0654,1,0,0,4,-0.476,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,7,0,-0.5,-1.13398,0,-7,-1.2,-0.2,2,3,2,4,4,4,4,4,2,2,3,3,2,4,4,NA,3,4,3,3,4,5,5,5,5,6,2,1,2,3,1186,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.835138215943858
0,6,-0.5266,7,6,-0.0654000000000003,1,0,0,5,0.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,20,1,0.8,0.166019999999996,0.166019999999996,11,0.6,1.6,1,2,2,3,3,3,3,3,1,2,1,2,2,2,2,6,NA,5,6,6,5,NA,4,4,3,4,2,2,3,2,1187,2,6,1,1,"Latina Commuter Caretaker","FASt_12plus",1.36620506115596
1,6,-0.5266,7,5,-1.0654,1,1,1,2,-2.476,2,-0.2938,0,"White","On-campus (residence hall)","Male",1,1,0,-1.1,-1.73398,0,15,1,2,4,4,4,3,3,3,4,3,3,3,4,3,3,4,4,4,4,4,3,4,5,7,6,6,5,6,2,2,2,2,1188,1,1,0,6,"White Residential Traditional","non_FASt_1_11",0.955838413635262
0,6,-0.5266,6,8,1.9346,0,1,0,4,-0.476,2,-0.2938,0,"Asian","With family (commuting)","Male",1,11,0,-0.1,-0.733980000000005,0,26,2.1,3.1,3,3,3,3,2,3,4,3,2,2,3,2,2,3,3,NA,4,4,4,4,NA,5,5,5,5,5,2,1,3,2,1189,1,3,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",1.19387873668896
0,7,0.4734,6,6,-0.0654000000000003,0,0,0,4,-0.476,3,0.7062,1,"Black/African American","On-campus (residence hall)","Female",1,3,0,-0.9,-1.53398,0,29,2.4,3.4,3,3,3,3,4,4,3,4,2,2,1,2,2,3,3,4,4,4,4,5,4,5,5,5,5,6,3,2,2,3,1190,1,1,0,5,"Black Campus Connector","non_FASt_1_11",0.920860781504191
0,5,-1.5266,6,8,1.9346,1,0,0,5,0.524,2,-0.2938,1,"Black/African American","On-campus (residence hall)","Female",1,9,0,-0.3,-0.933980000000004,0,14,0.9,1.9,3,3,3,3,4,3,3,3,2,1,2,1,3,3,4,3,2,2,3,2,4,6,5,6,5,6,2,3,1,2,1191,1,2,1,5,"Black Campus Connector","non_FASt_1_11",0.74183111025613
1,6,-0.5266,7,6,-0.0654000000000003,0,0,0,6,1.524,3,0.7062,1,"Asian","Off-campus (rent/apartment)","Female",0,15,1,0.3,-0.333980000000005,-0.333980000000005,21,1.6,2.6,2,2,2,2,3,3,3,3,2,2,3,3,3,3,2,5,5,NA,NA,5,5,4,4,4,4,4,3,2,2,3,1192,2,5,1,4,"Asian First-Gen Navigator","FASt_12plus",1.36667957190569
1,6,-0.5266,7,8,1.9346,1,0,0,4,-0.476,2,-0.2938,0,"Hispanic/Latino","With family (commuting)","Female",0,2,0,-1,-1.63398,0,3,-0.2,0.8,2,3,2,2,3,3,3,2,2,1,2,1,2,3,3,5,5,5,5,5,5,4,5,5,5,5,2,2,3,3,1193,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.860153762463052
0,7,0.4734,7,5,-1.0654,0,0,0,4,-0.476,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,29,1,1.7,1.06602,1.06602,31,2.6,3.6,2,2,2,3,3,3,3,3,2,2,3,2,2,2,2,5,5,5,4,5,NA,4,4,3,4,2,2,1,3,1,1194,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus",1.29091684577284
1,6,-0.5266,7,6,-0.0654000000000003,0,0,0,4,-0.476,3,0.7062,0,"White","With family (commuting)","Female",0,9,0,-0.3,-0.933980000000004,0,-7,-1.2,-0.2,3,3,3,3,3,2,3,3,3,2,2,2,2,4,3,2,3,2,2,2,1,6,5,5,5,5,3,3,2,2,1195,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",0.734700327363369
1,6,-0.5266,6,8,1.9346,1,0,0,6,1.524,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,0,0,-1.2,-1.83398,0,30,2.5,3.5,3,2,3,3,4,3,3,3,2,2,1,2,3,4,4,NA,4,4,4,3,5,3,4,4,4,4,2,3,3,2,1196,0,2,1,9,"Hispanic On-Campus Transitioner","non_DE",0.886358190373377
0,6,-0.5266,7,5,-1.0654,0,0,0,4,-0.476,1,-1.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,20,1,0.8,0.166019999999996,0.166019999999996,30,2.5,3.5,3,3,3,3,2,2,2,2,2,3,2,2,2,1,1,6,5,5,5,5,6,4,5,4,5,5,1,2,2,2,1197,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus",1.45713292417346
0,5,-1.5266,6,6,-0.0654000000000003,0,0,0,6,1.524,2,-0.2938,0,"White","Off-campus (rent/apartment)","Female",0,3,0,-0.9,-1.53398,0,29,2.4,3.4,3,2,2,2,3,2,2,2,2,2,2,2,3,3,3,5,6,5,6,6,5,6,6,6,6,6,2,2,4,1,1198,1,1,0,13,"White Working-Class Striver","non_FASt_1_11",0.624478791441068
0,7,0.4734,7,8,1.9346,0,0,1,3,-1.476,3,0.7062,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,8,0,-0.4,-1.03398,0,-3,-0.8,0.2,3,4,3,3,4,3,4,3,2,3,3,3,3,3,3,4,3,3,3,3,3,6,6,6,6,6,3,2,2,2,1199,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",1.09359553981452
0,7,0.4734,7,8,1.9346,0,0,0,4,-0.476,2,-0.2938,0,"White","On-campus (residence hall)","Male",0,11,0,-0.1,-0.733980000000005,0,32,2.7,3.7,3,3,3,3,3,2,3,3,3,3,3,2,3,4,4,3,3,3,3,3,3,7,7,7,7,7,2,2,1,1,1200,1,2,1,6,"White Residential Traditional","non_FASt_1_11",1.05402114755122
1,5,-1.5266,6,8,1.9346,1,0,0,7,2.524,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Male",1,20,1,0.8,0.166019999999996,0.166019999999996,6,0.1,1.1,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,NA,3,3,3,3,5,5,5,5,6,2,3,1,3,1201,2,6,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.38538748241486
0,7,0.4734,6,5,-1.0654,1,0,0,5,0.524,2,-0.2938,0,"Hispanic/Latino","With family (commuting)","Female",0,10,0,-0.2,-0.833980000000005,0,29,2.4,3.4,3,3,3,3,4,3,4,3,3,2,2,2,1,3,3,6,5,5,5,5,5,NA,5,4,4,NA,2,3,2,2,1202,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.848085166616217
1,6,-0.5266,6,5,-1.0654,0,1,1,3,-1.476,1,-1.2938,1,"Other/Multiracial/Unknown","With family (commuting)","Female",0,5,0,-0.7,-1.33398,0,29,2.4,3.4,1,2,2,4,4,4,3,4,3,2,2,2,3,3,3,5,4,4,4,4,4,6,6,6,6,6,1,3,3,1,1203,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.955081940210537
0,6,-0.5266,7,6,-0.0654000000000003,0,0,0,5,0.524,2,-0.2938,0,"Asian","Off-campus (rent/apartment)","Female",0,37,1,2.5,1.86602,1.86602,16,1.1,2.1,3,4,4,4,4,3,3,4,4,4,3,4,4,4,3,1,1,1,1,1,1,5,5,5,5,4,2,2,1,2,1204,2,4,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.36620506115596
0,5,-1.5266,6,5,-1.0654,0,0,0,7,2.524,3,0.7062,1,"White","With family (commuting)","Male",1,9,0,-0.3,-0.933980000000004,0,29,2.4,3.4,3,3,3,2,2,2,2,3,3,2,2,2,3,2,2,3,3,3,3,3,3,3,3,2,3,3,3,2,3,2,1205,1,1,0,11,"White Rural First-Gen","non_FASt_1_11",0.586740547392511
0,8,1.4734,6,5,-1.0654,1,0,0,5,0.524,2,-0.2938,1,"White","Off-campus (rent/apartment)","Female",0,3,0,-0.9,-1.53398,0,32,2.7,3.7,1,1,2,2,3,2,3,2,3,3,3,3,3,2,3,5,4,4,4,5,4,4,NA,4,4,4,2,1,3,2,1206,1,3,1,13,"White Working-Class Striver","non_FASt_1_11",1.01315445563454
1,5,-1.5266,6,6,-0.0654000000000003,1,0,0,4,-0.476,2,-0.2938,0,"White","Off-campus (rent/apartment)","Male",0,11,0,-0.1,-0.733980000000005,0,-8,-1.3,-0.3,3,3,3,2,2,3,2,2,4,4,3,3,3,3,4,2,2,2,2,2,2,5,4,5,5,5,2,1,2,2,1207,1,2,1,13,"White Working-Class Striver","non_FASt_1_11",0.579500599811765
1,6,-0.5266,7,6,-0.0654000000000003,0,1,0,7,2.524,2,-0.2938,1,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Male",0,2,0,-1,-1.63398,0,22,1.7,2.7,2,3,3,3,3,3,3,3,4,3,4,3,4,2,2,4,5,4,NA,4,3,5,5,5,NA,4,2,2,2,3,1208,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",1.05848357310695
1,7,0.4734,7,6,-0.0654000000000003,1,0,1,6,1.524,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Male",1,5,0,-0.7,-1.33398,0,4,-0.1,0.9,3,3,3,4,4,4,4,4,4,4,3,4,3,3,3,2,2,2,3,2,3,5,5,5,6,6,2,3,3,2,1209,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.943747621754632
1,6,-0.5266,6,8,1.9346,0,0,0,4,-0.476,2,-0.2938,0,"White","With family (commuting)","Female",0,11,0,-0.1,-0.733980000000005,0,10,0.5,1.5,4,3,4,3,3,3,2,3,3,3,1,2,3,3,3,3,3,2,3,3,2,7,7,7,7,7,2,3,2,4,1210,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",0.860153762463052
0,7,0.4734,7,6,-0.0654000000000003,1,0,1,3,-1.476,3,0.7062,0,"Asian","With family (commuting)","Male",1,29,1,1.7,1.06602,1.06602,31,2.6,3.6,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,5,5,4,5,4,5,5,6,5,5,6,3,3,2,1,1211,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.18028756122844
0,8,1.4734,6,5,-1.0654,0,0,1,6,1.524,2,-0.2938,0,"White","On-campus (residence hall)","Male",0,8,0,-0.4,-1.03398,0,11,0.6,1.6,2,3,3,4,4,4,4,3,3,3,3,3,3,4,4,NA,3,3,3,3,3,5,5,5,4,4,2,2,2,2,1212,1,2,1,6,"White Residential Traditional","non_FASt_1_11",1.06547086831034
0,6,-0.5266,6,7,0.9346,0,0,0,4,-0.476,2,-0.2938,0,"Asian","Off-campus (rent/apartment)","Female",0,32,1,2,1.36602,1.36602,2,-0.3,0.7,3,2,3,2,3,3,2,3,3,3,3,2,3,3,3,6,NA,6,6,6,NA,6,6,6,6,7,2,1,3,3,1213,2,5,1,4,"Asian First-Gen Navigator","FASt_12plus",1.30965422381055
0,7,0.4734,7,7,0.9346,1,0,0,3,-1.476,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,11,0,-0.1,-0.733980000000005,0,17,1.2,2.2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,4,4,4,5,5,4,5,5,5,5,5,2,2,4,3,1214,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.966594665596267
0,8,1.4734,6,6,-0.0654000000000003,0,1,0,4,-0.476,2,-0.2938,0,"Asian","With family (commuting)","Male",0,80,1,6.8,6.16602,6.16602,22,1.7,2.7,2,2,2,3,4,4,3,4,4,4,3,3,3,2,2,4,NA,NA,4,4,NA,3,3,3,4,3,2,3,2,2,1215,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.753019144989991
0,8,1.4734,7,5,-1.0654,0,1,1,5,0.524,1,-1.2938,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,0,0,-1.2,-1.83398,0,21,1.6,2.6,1,2,2,3,2,3,2,2,3,4,3,3,4,3,4,NA,4,3,4,4,4,NA,6,6,7,6,1,2,2,1,1216,0,3,1,9,"Hispanic On-Campus Transitioner","non_DE",1.33968554759802
1,7,0.4734,7,5,-1.0654,1,0,0,7,2.524,3,0.7062,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,56,1,4.4,3.76602,3.76602,0,-0.5,0.5,2,2,2,3,3,3,3,3,3,3,2,2,2,4,4,3,2,3,3,3,3,5,4,4,4,4,3,2,2,1,1217,2,6,1,8,"Multiracial Bridge-Builder","FASt_12plus",1.26545402582653
0,8,1.4734,7,5,-1.0654,0,1,0,4,-0.476,1,-1.2938,0,"Asian","With family (commuting)","Female",0,39,1,2.7,2.06602,2.06602,33,2.8,3.8,2,3,3,3,3,4,3,3,2,3,3,3,3,3,3,4,4,5,4,5,4,4,5,5,5,4,1,2,1,3,1218,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus",0.835769809941897
0,6,-0.5266,7,6,-0.0654000000000003,0,1,0,7,2.524,3,0.7062,0,"White","Off-campus (rent/apartment)","Male",0,38,1,2.6,1.96602,1.96602,-5,-1,0,4,4,4,3,4,3,3,3,3,2,2,3,3,4,4,2,NA,2,2,1,1,4,5,4,4,5,3,2,1,2,1219,2,7,1,10,"Continuing-Gen Cruiser","FASt_12plus",1.0249396733592
0,7,0.4734,7,6,-0.0654000000000003,0,0,0,4,-0.476,3,0.7062,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,10,0,-0.2,-0.833980000000005,0,17,1.2,2.2,2,2,2,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,3,3,4,4,3,4,3,2,2,2,1220,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.920860781504191
1,7,0.4734,7,5,-1.0654,1,0,0,5,0.524,3,0.7062,1,"Hispanic/Latino","With family (commuting)","Female",0,28,1,1.6,0.966019999999996,0.966019999999996,13,0.8,1.8,3,2,2,2,2,2,2,3,3,4,4,3,3,3,3,4,4,4,4,5,4,5,4,4,4,NA,3,2,2,2,1221,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus",1.29140964936975
1,5,-1.5266,7,5,-1.0654,0,0,1,4,-0.476,4,1.7062,1,"Hispanic/Latino","With family (commuting)","Female",0,19,1,0.7,0.0660199999999954,0.0660199999999954,-7,-1.2,-0.2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,5,5,5,4,4,5,6,6,6,6,6,4,3,4,3,1222,2,6,1,1,"Latina Commuter Caretaker","FASt_12plus",1.55188596516163
1,5,-1.5266,7,6,-0.0654000000000003,0,0,0,5,0.524,2,-0.2938,0,"Black/African American","Off-campus (rent/apartment)","Male",0,7,0,-0.5,-1.13398,0,7,0.2,1.2,3,2,3,3,3,3,4,4,3,3,3,3,2,4,3,3,3,3,4,4,4,5,5,6,5,5,2,2,2,3,1223,1,3,1,12,"Black Male Striver","non_FASt_1_11",0.590296660127575
0,7,0.4734,7,6,-0.0654000000000003,0,0,0,6,1.524,4,1.7062,1,"White","Off-campus (rent/apartment)","Female",0,4,0,-0.8,-1.43398,0,3,-0.2,0.8,1,1,1,3,3,2,2,3,2,1,1,1,2,3,3,5,NA,NA,5,4,4,5,5,5,6,6,4,3,4,3,1224,1,1,0,13,"White Working-Class Striver","non_FASt_1_11",0.961679989726248
1,6,-0.5266,7,5,-1.0654,1,0,0,6,1.524,3,0.7062,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,34,1,2.2,1.56602,1.56602,-2,-0.7,0.3,3,2,3,3,3,3,2,3,3,4,4,3,3,2,2,4,4,4,4,4,3,3,4,4,4,NA,3,3,2,3,1225,2,6,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.43334979363534
1,5,-1.5266,7,6,-0.0654000000000003,1,0,0,4,-0.476,2,-0.2938,1,"White","With family (commuting)","Male",0,11,0,-0.1,-0.733980000000005,0,-4,-0.9,0.1,2,2,2,2,2,3,3,3,2,2,2,2,2,3,2,6,6,5,5,5,5,6,6,5,5,5,2,4,3,1,1226,1,1,0,11,"White Rural First-Gen","non_FASt_1_11",0.579500599811765
0,5,-1.5266,7,5,-1.0654,0,0,1,4,-0.476,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Female",1,10,0,-0.2,-0.833980000000005,0,22,1.7,2.7,3,3,3,2,2,2,3,2,4,4,4,4,3,4,4,4,NA,5,5,4,6,5,5,6,5,5,2,1,3,3,1227,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.573973799844696
1,7,0.4734,7,6,-0.0654000000000003,0,1,0,3,-1.476,3,0.7062,0,"Asian","With family (commuting)","Male",0,8,0,-0.4,-1.03398,0,21,1.6,2.6,2,2,2,4,4,4,4,3,2,2,2,2,1,2,3,4,5,5,5,5,5,5,6,6,6,7,3,2,2,3,1228,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",1.18612609787349
1,7,0.4734,7,5,-1.0654,0,0,0,4,-0.476,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,5,0,-0.7,-1.33398,0,-13,-1.8,-0.8,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,NA,2,3,2,5,5,5,5,5,2,2,2,2,1229,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.808251650860348
1,8,1.4734,7,5,-1.0654,1,0,0,5,0.524,1,-1.2938,0,"Hispanic/Latino","With family (commuting)","Female",1,39,1,2.7,2.06602,2.06602,20,1.5,2.5,2,2,2,3,3,4,3,3,2,3,2,2,2,2,2,5,5,5,NA,4,4,3,3,3,NA,3,1,3,3,2,1230,2,6,1,1,"Latina Commuter Caretaker","FASt_12plus",1.15535220807775
