id,archetype_id,archetype_name
3907,3,Asian High-Pressure Achiever
3908,9,Hispanic On-Campus Transitioner
3909,1,Latina Commuter Caretaker
3910,10,Continuing-Gen Cruiser
3911,10,Continuing-Gen Cruiser
3912,9,Hispanic On-Campus Transitioner
3913,4,Asian First-Gen Navigator
3914,1,Latina Commuter Caretaker
3915,9,Hispanic On-Campus Transitioner
3916,2,Latino Off-Campus Working
3917,9,Hispanic On-Campus Transitioner
3918,2,Latino Off-Campus Working
3919,1,Latina Commuter Caretaker
3920,2,Latino Off-Campus Working
3921,3,Asian High-Pressure Achiever
3922,8,Multiracial Bridge-Builder
3923,1,Latina Commuter Caretaker
3924,9,Hispanic On-Campus Transitioner
3925,1,Latina Commuter Caretaker
3926,11,White Rural First-Gen
3927,11,White Rural First-Gen
3928,9,Hispanic On-Campus Transitioner
3929,3,Asian High-Pressure Achiever
3930,8,Multiracial Bridge-Builder
3931,9,Hispanic On-Campus Transitioner
3932,5,Black Campus Connector
3933,3,Asian High-Pressure Achiever
3934,9,Hispanic On-Campus Transitioner
3935,11,White Rural First-Gen
3936,4,Asian First-Gen Navigator
3937,1,Latina Commuter Caretaker
3938,9,Hispanic On-Campus Transitioner
3939,4,Asian First-Gen Navigator
3940,1,Latina Commuter Caretaker
3941,1,Latina Commuter Caretaker
3942,1,Latina Commuter Caretaker
3943,5,Black Campus Connector
3944,1,Latina Commuter Caretaker
3945,3,Asian High-Pressure Achiever
3946,8,Multiracial Bridge-Builder
3947,8,Multiracial Bridge-Builder
3948,7,White Off-Campus Working
3949,9,Hispanic On-Campus Transitioner
3950,3,Asian High-Pressure Achiever
3951,1,Latina Commuter Caretaker
3952,1,Latina Commuter Caretaker
3953,12,Black Male Striver
3954,1,Latina Commuter Caretaker
3955,3,Asian High-Pressure Achiever
3956,6,White Residential Traditional
3957,8,Multiracial Bridge-Builder
3958,3,Asian High-Pressure Achiever
3959,2,Latino Off-Campus Working
3960,1,Latina Commuter Caretaker
3961,2,Latino Off-Campus Working
3962,1,Latina Commuter Caretaker
3963,1,Latina Commuter Caretaker
3964,6,White Residential Traditional
3965,1,Latina Commuter Caretaker
3966,1,Latina Commuter Caretaker
3967,1,Latina Commuter Caretaker
3968,9,Hispanic On-Campus Transitioner
3969,3,Asian High-Pressure Achiever
3970,3,Asian High-Pressure Achiever
3971,9,Hispanic On-Campus Transitioner
3972,9,Hispanic On-Campus Transitioner
3973,1,Latina Commuter Caretaker
3974,13,White Working-Class Striver
3975,1,Latina Commuter Caretaker
3976,5,Black Campus Connector
3977,13,White Working-Class Striver
3978,11,White Rural First-Gen
3979,1,Latina Commuter Caretaker
3980,12,Black Male Striver
3981,8,Multiracial Bridge-Builder
3982,3,Asian High-Pressure Achiever
3983,9,Hispanic On-Campus Transitioner
3984,9,Hispanic On-Campus Transitioner
3985,2,Latino Off-Campus Working
3986,9,Hispanic On-Campus Transitioner
3987,4,Asian First-Gen Navigator
3988,3,Asian High-Pressure Achiever
3989,1,Latina Commuter Caretaker
3990,9,Hispanic On-Campus Transitioner
3991,2,Latino Off-Campus Working
3992,4,Asian First-Gen Navigator
3993,10,Continuing-Gen Cruiser
3994,8,Multiracial Bridge-Builder
3995,8,Multiracial Bridge-Builder
3996,9,Hispanic On-Campus Transitioner
3997,9,Hispanic On-Campus Transitioner
3998,1,Latina Commuter Caretaker
3999,7,White Off-Campus Working
4000,1,Latina Commuter Caretaker
4001,6,White Residential Traditional
4002,4,Asian First-Gen Navigator
4003,2,Latino Off-Campus Working
4004,11,White Rural First-Gen
4005,2,Latino Off-Campus Working
4006,1,Latina Commuter Caretaker
4007,9,Hispanic On-Campus Transitioner
4008,6,White Residential Traditional
4009,1,Latina Commuter Caretaker
4010,10,Continuing-Gen Cruiser
4011,9,Hispanic On-Campus Transitioner
4012,2,Latino Off-Campus Working
4013,8,Multiracial Bridge-Builder
4014,8,Multiracial Bridge-Builder
4015,9,Hispanic On-Campus Transitioner
4016,9,Hispanic On-Campus Transitioner
4017,9,Hispanic On-Campus Transitioner
4018,12,Black Male Striver
4019,2,Latino Off-Campus Working
4020,5,Black Campus Connector
4021,8,Multiracial Bridge-Builder
4022,2,Latino Off-Campus Working
4023,1,Latina Commuter Caretaker
4024,9,Hispanic On-Campus Transitioner
4025,13,White Working-Class Striver
4026,8,Multiracial Bridge-Builder
4027,1,Latina Commuter Caretaker
4028,3,Asian High-Pressure Achiever
4029,9,Hispanic On-Campus Transitioner
4030,9,Hispanic On-Campus Transitioner
4031,9,Hispanic On-Campus Transitioner
4032,2,Latino Off-Campus Working
4033,1,Latina Commuter Caretaker
4034,8,Multiracial Bridge-Builder
4035,1,Latina Commuter Caretaker
4036,2,Latino Off-Campus Working
4037,1,Latina Commuter Caretaker
4038,13,White Working-Class Striver
4039,7,White Off-Campus Working
4040,10,Continuing-Gen Cruiser
4041,3,Asian High-Pressure Achiever
4042,1,Latina Commuter Caretaker
4043,12,Black Male Striver
4044,9,Hispanic On-Campus Transitioner
4045,2,Latino Off-Campus Working
4046,9,Hispanic On-Campus Transitioner
4047,1,Latina Commuter Caretaker
4048,3,Asian High-Pressure Achiever
4049,9,Hispanic On-Campus Transitioner
4050,13,White Working-Class Striver
4051,13,White Working-Class Striver
4052,4,Asian First-Gen Navigator
4053,7,White Off-Campus Working
4054,9,Hispanic On-Campus Transitioner
4055,1,Latina Commuter Caretaker
4056,7,White Off-Campus Working
4057,1,Latina Commuter Caretaker
4058,6,White Residential Traditional
4059,3,Asian High-Pressure Achiever
4060,7,White Off-Campus Working
4061,3,Asian High-Pressure Achiever
4062,8,Multiracial Bridge-Builder
4063,2,Latino Off-Campus Working
4064,6,White Residential Traditional
4065,5,Black Campus Connector
4066,8,Multiracial Bridge-Builder
4067,1,Latina Commuter Caretaker
4068,1,Latina Commuter Caretaker
4069,9,Hispanic On-Campus Transitioner
4070,11,White Rural First-Gen
4071,10,Continuing-Gen Cruiser
4072,10,Continuing-Gen Cruiser
4073,2,Latino Off-Campus Working
4074,1,Latina Commuter Caretaker
4075,1,Latina Commuter Caretaker
4076,8,Multiracial Bridge-Builder
4077,1,Latina Commuter Caretaker
4078,2,Latino Off-Campus Working
4079,2,Latino Off-Campus Working
4080,1,Latina Commuter Caretaker
4081,1,Latina Commuter Caretaker
4082,1,Latina Commuter Caretaker
4083,10,Continuing-Gen Cruiser
4084,2,Latino Off-Campus Working
4085,3,Asian High-Pressure Achiever
4086,1,Latina Commuter Caretaker
4087,11,White Rural First-Gen
4088,9,Hispanic On-Campus Transitioner
4089,9,Hispanic On-Campus Transitioner
4090,8,Multiracial Bridge-Builder
4091,8,Multiracial Bridge-Builder
4092,10,Continuing-Gen Cruiser
4093,1,Latina Commuter Caretaker
4094,1,Latina Commuter Caretaker
4095,8,Multiracial Bridge-Builder
4096,1,Latina Commuter Caretaker
4097,11,White Rural First-Gen
4098,8,Multiracial Bridge-Builder
4099,2,Latino Off-Campus Working
4100,12,Black Male Striver
4101,12,Black Male Striver
4102,3,Asian High-Pressure Achiever
4103,8,Multiracial Bridge-Builder
4104,10,Continuing-Gen Cruiser
4105,2,Latino Off-Campus Working
4106,9,Hispanic On-Campus Transitioner
4107,5,Black Campus Connector
4108,10,Continuing-Gen Cruiser
4109,11,White Rural First-Gen
4110,7,White Off-Campus Working
4111,2,Latino Off-Campus Working
4112,3,Asian High-Pressure Achiever
4113,1,Latina Commuter Caretaker
4114,7,White Off-Campus Working
4115,9,Hispanic On-Campus Transitioner
4116,8,Multiracial Bridge-Builder
4117,1,Latina Commuter Caretaker
4118,2,Latino Off-Campus Working
4119,9,Hispanic On-Campus Transitioner
4120,2,Latino Off-Campus Working
4121,9,Hispanic On-Campus Transitioner
4122,2,Latino Off-Campus Working
4123,1,Latina Commuter Caretaker
4124,1,Latina Commuter Caretaker
4125,13,White Working-Class Striver
4126,1,Latina Commuter Caretaker
4127,9,Hispanic On-Campus Transitioner
4128,1,Latina Commuter Caretaker
4129,3,Asian High-Pressure Achiever
4130,1,Latina Commuter Caretaker
4131,9,Hispanic On-Campus Transitioner
4132,1,Latina Commuter Caretaker
4133,8,Multiracial Bridge-Builder
4134,9,Hispanic On-Campus Transitioner
4135,13,White Working-Class Striver
4136,9,Hispanic On-Campus Transitioner
4137,1,Latina Commuter Caretaker
4138,2,Latino Off-Campus Working
4139,6,White Residential Traditional
4140,4,Asian First-Gen Navigator
4141,9,Hispanic On-Campus Transitioner
4142,9,Hispanic On-Campus Transitioner
4143,2,Latino Off-Campus Working
4144,3,Asian High-Pressure Achiever
4145,9,Hispanic On-Campus Transitioner
4146,1,Latina Commuter Caretaker
4147,3,Asian High-Pressure Achiever
4148,2,Latino Off-Campus Working
4149,1,Latina Commuter Caretaker
4150,5,Black Campus Connector
4151,11,White Rural First-Gen
4152,9,Hispanic On-Campus Transitioner
4153,1,Latina Commuter Caretaker
4154,4,Asian First-Gen Navigator
4155,3,Asian High-Pressure Achiever
4156,1,Latina Commuter Caretaker
4157,9,Hispanic On-Campus Transitioner
4158,9,Hispanic On-Campus Transitioner
4159,4,Asian First-Gen Navigator
4160,3,Asian High-Pressure Achiever
4161,8,Multiracial Bridge-Builder
4162,7,White Off-Campus Working
4163,2,Latino Off-Campus Working
4164,2,Latino Off-Campus Working
4165,9,Hispanic On-Campus Transitioner
4166,2,Latino Off-Campus Working
4167,1,Latina Commuter Caretaker
4168,11,White Rural First-Gen
4169,11,White Rural First-Gen
4170,1,Latina Commuter Caretaker
4171,6,White Residential Traditional
4172,2,Latino Off-Campus Working
4173,2,Latino Off-Campus Working
4174,7,White Off-Campus Working
4175,1,Latina Commuter Caretaker
4176,7,White Off-Campus Working
4177,9,Hispanic On-Campus Transitioner
4178,5,Black Campus Connector
4179,9,Hispanic On-Campus Transitioner
4180,3,Asian High-Pressure Achiever
4181,9,Hispanic On-Campus Transitioner
4182,10,Continuing-Gen Cruiser
4183,10,Continuing-Gen Cruiser
4184,9,Hispanic On-Campus Transitioner
4185,13,White Working-Class Striver
4186,6,White Residential Traditional
4187,7,White Off-Campus Working
4188,9,Hispanic On-Campus Transitioner
4189,1,Latina Commuter Caretaker
4190,9,Hispanic On-Campus Transitioner
4191,9,Hispanic On-Campus Transitioner
4192,11,White Rural First-Gen
4193,9,Hispanic On-Campus Transitioner
4194,4,Asian First-Gen Navigator
4195,1,Latina Commuter Caretaker
4196,3,Asian High-Pressure Achiever
4197,12,Black Male Striver
4198,10,Continuing-Gen Cruiser
4199,1,Latina Commuter Caretaker
4200,1,Latina Commuter Caretaker
4201,13,White Working-Class Striver
4202,1,Latina Commuter Caretaker
4203,1,Latina Commuter Caretaker
4204,5,Black Campus Connector
4205,8,Multiracial Bridge-Builder
4206,1,Latina Commuter Caretaker
4207,2,Latino Off-Campus Working
4208,3,Asian High-Pressure Achiever
4209,9,Hispanic On-Campus Transitioner
4210,2,Latino Off-Campus Working
4211,9,Hispanic On-Campus Transitioner
4212,1,Latina Commuter Caretaker
4213,9,Hispanic On-Campus Transitioner
4214,10,Continuing-Gen Cruiser
4215,9,Hispanic On-Campus Transitioner
4216,1,Latina Commuter Caretaker
4217,10,Continuing-Gen Cruiser
4218,7,White Off-Campus Working
4219,3,Asian High-Pressure Achiever
4220,9,Hispanic On-Campus Transitioner
4221,9,Hispanic On-Campus Transitioner
4222,9,Hispanic On-Campus Transitioner
4223,3,Asian High-Pressure Achiever
4224,1,Latina Commuter Caretaker
4225,3,Asian High-Pressure Achiever
4226,1,Latina Commuter Caretaker
4227,2,Latino Off-Campus Working
4228,9,Hispanic On-Campus Transitioner
4229,11,White Rural First-Gen
4230,8,Multiracial Bridge-Builder
4231,6,White Residential Traditional
4232,8,Multiracial Bridge-Builder
4233,1,Latina Commuter Caretaker
4234,13,White Working-Class Striver
4235,4,Asian First-Gen Navigator
4236,9,Hispanic On-Campus Transitioner
4237,10,Continuing-Gen Cruiser
4238,1,Latina Commuter Caretaker
4239,1,Latina Commuter Caretaker
4240,10,Continuing-Gen Cruiser
4241,9,Hispanic On-Campus Transitioner
4242,1,Latina Commuter Caretaker
4243,3,Asian High-Pressure Achiever
4244,8,Multiracial Bridge-Builder
4245,9,Hispanic On-Campus Transitioner
4246,1,Latina Commuter Caretaker
4247,8,Multiracial Bridge-Builder
4248,1,Latina Commuter Caretaker
4249,9,Hispanic On-Campus Transitioner
4250,2,Latino Off-Campus Working
4251,4,Asian First-Gen Navigator
4252,10,Continuing-Gen Cruiser
4253,9,Hispanic On-Campus Transitioner
4254,2,Latino Off-Campus Working
4255,2,Latino Off-Campus Working
4256,2,Latino Off-Campus Working
4257,8,Multiracial Bridge-Builder
4258,8,Multiracial Bridge-Builder
4259,8,Multiracial Bridge-Builder
4260,9,Hispanic On-Campus Transitioner
4261,1,Latina Commuter Caretaker
4262,1,Latina Commuter Caretaker
4263,1,Latina Commuter Caretaker
4264,8,Multiracial Bridge-Builder
4265,1,Latina Commuter Caretaker
4266,1,Latina Commuter Caretaker
4267,9,Hispanic On-Campus Transitioner
4268,1,Latina Commuter Caretaker
4269,1,Latina Commuter Caretaker
4270,9,Hispanic On-Campus Transitioner
4271,13,White Working-Class Striver
4272,9,Hispanic On-Campus Transitioner
4273,1,Latina Commuter Caretaker
4274,8,Multiracial Bridge-Builder
4275,10,Continuing-Gen Cruiser
4276,9,Hispanic On-Campus Transitioner
4277,10,Continuing-Gen Cruiser
4278,3,Asian High-Pressure Achiever
4279,6,White Residential Traditional
4280,7,White Off-Campus Working
4281,1,Latina Commuter Caretaker
4282,1,Latina Commuter Caretaker
4283,9,Hispanic On-Campus Transitioner
4284,3,Asian High-Pressure Achiever
4285,13,White Working-Class Striver
4286,4,Asian First-Gen Navigator
4287,9,Hispanic On-Campus Transitioner
4288,3,Asian High-Pressure Achiever
4289,9,Hispanic On-Campus Transitioner
4290,1,Latina Commuter Caretaker
4291,1,Latina Commuter Caretaker
4292,5,Black Campus Connector
4293,1,Latina Commuter Caretaker
4294,3,Asian High-Pressure Achiever
4295,8,Multiracial Bridge-Builder
4296,12,Black Male Striver
4297,1,Latina Commuter Caretaker
4298,3,Asian High-Pressure Achiever
4299,9,Hispanic On-Campus Transitioner
4300,1,Latina Commuter Caretaker
4301,8,Multiracial Bridge-Builder
4302,2,Latino Off-Campus Working
4303,8,Multiracial Bridge-Builder
4304,7,White Off-Campus Working
4305,8,Multiracial Bridge-Builder
4306,9,Hispanic On-Campus Transitioner
4307,1,Latina Commuter Caretaker
4308,3,Asian High-Pressure Achiever
4309,9,Hispanic On-Campus Transitioner
4310,3,Asian High-Pressure Achiever
4311,2,Latino Off-Campus Working
4312,3,Asian High-Pressure Achiever
4313,1,Latina Commuter Caretaker
4314,1,Latina Commuter Caretaker
4315,1,Latina Commuter Caretaker
4316,11,White Rural First-Gen
4317,9,Hispanic On-Campus Transitioner
4318,3,Asian High-Pressure Achiever
4319,2,Latino Off-Campus Working
4320,10,Continuing-Gen Cruiser
4321,10,Continuing-Gen Cruiser
4322,7,White Off-Campus Working
4323,1,Latina Commuter Caretaker
4324,11,White Rural First-Gen
4325,9,Hispanic On-Campus Transitioner
4326,3,Asian High-Pressure Achiever
4327,1,Latina Commuter Caretaker
4328,3,Asian High-Pressure Achiever
4329,9,Hispanic On-Campus Transitioner
4330,9,Hispanic On-Campus Transitioner
4331,3,Asian High-Pressure Achiever
4332,10,Continuing-Gen Cruiser
4333,4,Asian First-Gen Navigator
4334,3,Asian High-Pressure Achiever
4335,2,Latino Off-Campus Working
4336,1,Latina Commuter Caretaker
4337,2,Latino Off-Campus Working
4338,1,Latina Commuter Caretaker
4339,2,Latino Off-Campus Working
4340,8,Multiracial Bridge-Builder
4341,4,Asian First-Gen Navigator
4342,1,Latina Commuter Caretaker
4343,9,Hispanic On-Campus Transitioner
4344,9,Hispanic On-Campus Transitioner
4345,1,Latina Commuter Caretaker
4346,9,Hispanic On-Campus Transitioner
4347,4,Asian First-Gen Navigator
4348,3,Asian High-Pressure Achiever
4349,9,Hispanic On-Campus Transitioner
4350,3,Asian High-Pressure Achiever
4351,9,Hispanic On-Campus Transitioner
4352,9,Hispanic On-Campus Transitioner
4353,5,Black Campus Connector
4354,1,Latina Commuter Caretaker
4355,9,Hispanic On-Campus Transitioner
4356,9,Hispanic On-Campus Transitioner
4357,9,Hispanic On-Campus Transitioner
4358,4,Asian First-Gen Navigator
4359,6,White Residential Traditional
4360,2,Latino Off-Campus Working
4361,7,White Off-Campus Working
4362,8,Multiracial Bridge-Builder
4363,1,Latina Commuter Caretaker
4364,5,Black Campus Connector
4365,1,Latina Commuter Caretaker
4366,6,White Residential Traditional
4367,1,Latina Commuter Caretaker
4368,6,White Residential Traditional
4369,8,Multiracial Bridge-Builder
4370,5,Black Campus Connector
4371,9,Hispanic On-Campus Transitioner
4372,9,Hispanic On-Campus Transitioner
4373,3,Asian High-Pressure Achiever
4374,2,Latino Off-Campus Working
4375,10,Continuing-Gen Cruiser
4376,2,Latino Off-Campus Working
4377,1,Latina Commuter Caretaker
4378,9,Hispanic On-Campus Transitioner
4379,3,Asian High-Pressure Achiever
4380,8,Multiracial Bridge-Builder
4381,1,Latina Commuter Caretaker
4382,10,Continuing-Gen Cruiser
4383,2,Latino Off-Campus Working
4384,9,Hispanic On-Campus Transitioner
4385,8,Multiracial Bridge-Builder
4386,4,Asian First-Gen Navigator
4387,1,Latina Commuter Caretaker
4388,3,Asian High-Pressure Achiever
4389,6,White Residential Traditional
4390,8,Multiracial Bridge-Builder
4391,1,Latina Commuter Caretaker
4392,13,White Working-Class Striver
4393,9,Hispanic On-Campus Transitioner
4394,12,Black Male Striver
4395,9,Hispanic On-Campus Transitioner
4396,2,Latino Off-Campus Working
4397,2,Latino Off-Campus Working
4398,3,Asian High-Pressure Achiever
4399,9,Hispanic On-Campus Transitioner
4400,8,Multiracial Bridge-Builder
4401,9,Hispanic On-Campus Transitioner
4402,12,Black Male Striver
4403,1,Latina Commuter Caretaker
4404,9,Hispanic On-Campus Transitioner
4405,3,Asian High-Pressure Achiever
4406,6,White Residential Traditional
4407,3,Asian High-Pressure Achiever
4408,1,Latina Commuter Caretaker
4409,9,Hispanic On-Campus Transitioner
4410,3,Asian High-Pressure Achiever
4411,13,White Working-Class Striver
4412,9,Hispanic On-Campus Transitioner
4413,1,Latina Commuter Caretaker
4414,3,Asian High-Pressure Achiever
4415,9,Hispanic On-Campus Transitioner
4416,1,Latina Commuter Caretaker
4417,1,Latina Commuter Caretaker
4418,9,Hispanic On-Campus Transitioner
4419,9,Hispanic On-Campus Transitioner
4420,1,Latina Commuter Caretaker
4421,10,Continuing-Gen Cruiser
4422,9,Hispanic On-Campus Transitioner
4423,13,White Working-Class Striver
4424,10,Continuing-Gen Cruiser
4425,8,Multiracial Bridge-Builder
4426,12,Black Male Striver
4427,11,White Rural First-Gen
4428,3,Asian High-Pressure Achiever
4429,8,Multiracial Bridge-Builder
4430,6,White Residential Traditional
4431,9,Hispanic On-Campus Transitioner
4432,2,Latino Off-Campus Working
4433,1,Latina Commuter Caretaker
4434,13,White Working-Class Striver
4435,9,Hispanic On-Campus Transitioner
4436,9,Hispanic On-Campus Transitioner
4437,1,Latina Commuter Caretaker
4438,7,White Off-Campus Working
4439,9,Hispanic On-Campus Transitioner
4440,11,White Rural First-Gen
4441,10,Continuing-Gen Cruiser
4442,13,White Working-Class Striver
4443,12,Black Male Striver
4444,9,Hispanic On-Campus Transitioner
4445,1,Latina Commuter Caretaker
4446,11,White Rural First-Gen
4447,6,White Residential Traditional
4448,3,Asian High-Pressure Achiever
4449,11,White Rural First-Gen
4450,3,Asian High-Pressure Achiever
4451,13,White Working-Class Striver
4452,3,Asian High-Pressure Achiever
4453,9,Hispanic On-Campus Transitioner
4454,8,Multiracial Bridge-Builder
4455,1,Latina Commuter Caretaker
4456,9,Hispanic On-Campus Transitioner
4457,9,Hispanic On-Campus Transitioner
4458,3,Asian High-Pressure Achiever
4459,9,Hispanic On-Campus Transitioner
4460,3,Asian High-Pressure Achiever
4461,9,Hispanic On-Campus Transitioner
4462,1,Latina Commuter Caretaker
4463,10,Continuing-Gen Cruiser
4464,10,Continuing-Gen Cruiser
4465,9,Hispanic On-Campus Transitioner
4466,3,Asian High-Pressure Achiever
4467,11,White Rural First-Gen
4468,2,Latino Off-Campus Working
4469,9,Hispanic On-Campus Transitioner
4470,8,Multiracial Bridge-Builder
4471,3,Asian High-Pressure Achiever
4472,8,Multiracial Bridge-Builder
4473,3,Asian High-Pressure Achiever
4474,2,Latino Off-Campus Working
4475,8,Multiracial Bridge-Builder
4476,9,Hispanic On-Campus Transitioner
4477,2,Latino Off-Campus Working
4478,10,Continuing-Gen Cruiser
4479,3,Asian High-Pressure Achiever
4480,2,Latino Off-Campus Working
4481,1,Latina Commuter Caretaker
4482,9,Hispanic On-Campus Transitioner
4483,8,Multiracial Bridge-Builder
4484,12,Black Male Striver
4485,3,Asian High-Pressure Achiever
4486,9,Hispanic On-Campus Transitioner
4487,6,White Residential Traditional
4488,12,Black Male Striver
4489,9,Hispanic On-Campus Transitioner
4490,5,Black Campus Connector
4491,8,Multiracial Bridge-Builder
4492,2,Latino Off-Campus Working
4493,9,Hispanic On-Campus Transitioner
4494,9,Hispanic On-Campus Transitioner
4495,1,Latina Commuter Caretaker
4496,3,Asian High-Pressure Achiever
4497,9,Hispanic On-Campus Transitioner
4498,4,Asian First-Gen Navigator
4499,1,Latina Commuter Caretaker
4500,1,Latina Commuter Caretaker
4501,11,White Rural First-Gen
4502,8,Multiracial Bridge-Builder
4503,1,Latina Commuter Caretaker
4504,9,Hispanic On-Campus Transitioner
4505,9,Hispanic On-Campus Transitioner
4506,8,Multiracial Bridge-Builder
4507,13,White Working-Class Striver
4508,8,Multiracial Bridge-Builder
4509,3,Asian High-Pressure Achiever
4510,9,Hispanic On-Campus Transitioner
4511,7,White Off-Campus Working
4512,1,Latina Commuter Caretaker
4513,8,Multiracial Bridge-Builder
4514,1,Latina Commuter Caretaker
4515,1,Latina Commuter Caretaker
4516,8,Multiracial Bridge-Builder
4517,9,Hispanic On-Campus Transitioner
4518,7,White Off-Campus Working
4519,9,Hispanic On-Campus Transitioner
4520,3,Asian High-Pressure Achiever
4521,8,Multiracial Bridge-Builder
4522,6,White Residential Traditional
4523,10,Continuing-Gen Cruiser
4524,8,Multiracial Bridge-Builder
4525,9,Hispanic On-Campus Transitioner
4526,9,Hispanic On-Campus Transitioner
4527,8,Multiracial Bridge-Builder
4528,5,Black Campus Connector
4529,1,Latina Commuter Caretaker
4530,10,Continuing-Gen Cruiser
4531,1,Latina Commuter Caretaker
4532,1,Latina Commuter Caretaker
4533,1,Latina Commuter Caretaker
4534,1,Latina Commuter Caretaker
4535,7,White Off-Campus Working
4536,1,Latina Commuter Caretaker
4537,1,Latina Commuter Caretaker
4538,1,Latina Commuter Caretaker
4539,2,Latino Off-Campus Working
4540,2,Latino Off-Campus Working
4541,4,Asian First-Gen Navigator
4542,9,Hispanic On-Campus Transitioner
4543,6,White Residential Traditional
4544,1,Latina Commuter Caretaker
4545,3,Asian High-Pressure Achiever
4546,1,Latina Commuter Caretaker
4547,5,Black Campus Connector
4548,1,Latina Commuter Caretaker
4549,1,Latina Commuter Caretaker
4550,10,Continuing-Gen Cruiser
4551,2,Latino Off-Campus Working
4552,9,Hispanic On-Campus Transitioner
4553,2,Latino Off-Campus Working
4554,8,Multiracial Bridge-Builder
4555,11,White Rural First-Gen
4556,9,Hispanic On-Campus Transitioner
4557,1,Latina Commuter Caretaker
4558,1,Latina Commuter Caretaker
4559,9,Hispanic On-Campus Transitioner
4560,9,Hispanic On-Campus Transitioner
4561,6,White Residential Traditional
4562,3,Asian High-Pressure Achiever
4563,9,Hispanic On-Campus Transitioner
4564,8,Multiracial Bridge-Builder
4565,3,Asian High-Pressure Achiever
4566,9,Hispanic On-Campus Transitioner
4567,10,Continuing-Gen Cruiser
4568,1,Latina Commuter Caretaker
4569,6,White Residential Traditional
4570,13,White Working-Class Striver
4571,11,White Rural First-Gen
4572,9,Hispanic On-Campus Transitioner
4573,11,White Rural First-Gen
4574,7,White Off-Campus Working
4575,8,Multiracial Bridge-Builder
4576,1,Latina Commuter Caretaker
4577,1,Latina Commuter Caretaker
4578,2,Latino Off-Campus Working
4579,3,Asian High-Pressure Achiever
4580,9,Hispanic On-Campus Transitioner
4581,9,Hispanic On-Campus Transitioner
4582,3,Asian High-Pressure Achiever
4583,1,Latina Commuter Caretaker
4584,6,White Residential Traditional
4585,6,White Residential Traditional
4586,9,Hispanic On-Campus Transitioner
4587,9,Hispanic On-Campus Transitioner
4588,7,White Off-Campus Working
4589,3,Asian High-Pressure Achiever
4590,1,Latina Commuter Caretaker
4591,11,White Rural First-Gen
4592,8,Multiracial Bridge-Builder
4593,7,White Off-Campus Working
4594,9,Hispanic On-Campus Transitioner
4595,9,Hispanic On-Campus Transitioner
4596,9,Hispanic On-Campus Transitioner
4597,12,Black Male Striver
4598,2,Latino Off-Campus Working
4599,7,White Off-Campus Working
4600,9,Hispanic On-Campus Transitioner
4601,8,Multiracial Bridge-Builder
4602,2,Latino Off-Campus Working
4603,1,Latina Commuter Caretaker
4604,5,Black Campus Connector
4605,9,Hispanic On-Campus Transitioner
4606,1,Latina Commuter Caretaker
4607,1,Latina Commuter Caretaker
4608,4,Asian First-Gen Navigator
4609,8,Multiracial Bridge-Builder
4610,11,White Rural First-Gen
4611,3,Asian High-Pressure Achiever
4612,9,Hispanic On-Campus Transitioner
4613,1,Latina Commuter Caretaker
4614,4,Asian First-Gen Navigator
4615,10,Continuing-Gen Cruiser
4616,9,Hispanic On-Campus Transitioner
4617,7,White Off-Campus Working
4618,11,White Rural First-Gen
4619,9,Hispanic On-Campus Transitioner
4620,12,Black Male Striver
4621,3,Asian High-Pressure Achiever
4622,2,Latino Off-Campus Working
4623,8,Multiracial Bridge-Builder
4624,6,White Residential Traditional
4625,9,Hispanic On-Campus Transitioner
4626,1,Latina Commuter Caretaker
4627,12,Black Male Striver
4628,9,Hispanic On-Campus Transitioner
4629,1,Latina Commuter Caretaker
4630,3,Asian High-Pressure Achiever
4631,1,Latina Commuter Caretaker
4632,8,Multiracial Bridge-Builder
4633,6,White Residential Traditional
4634,7,White Off-Campus Working
4635,8,Multiracial Bridge-Builder
4636,9,Hispanic On-Campus Transitioner
4637,2,Latino Off-Campus Working
4638,8,Multiracial Bridge-Builder
4639,4,Asian First-Gen Navigator
4640,8,Multiracial Bridge-Builder
4641,10,Continuing-Gen Cruiser
4642,9,Hispanic On-Campus Transitioner
4643,9,Hispanic On-Campus Transitioner
4644,6,White Residential Traditional
4645,8,Multiracial Bridge-Builder
4646,2,Latino Off-Campus Working
4647,9,Hispanic On-Campus Transitioner
4648,1,Latina Commuter Caretaker
4649,1,Latina Commuter Caretaker
4650,9,Hispanic On-Campus Transitioner
4651,1,Latina Commuter Caretaker
4652,1,Latina Commuter Caretaker
4653,9,Hispanic On-Campus Transitioner
4654,8,Multiracial Bridge-Builder
4655,8,Multiracial Bridge-Builder
4656,9,Hispanic On-Campus Transitioner
4657,9,Hispanic On-Campus Transitioner
4658,9,Hispanic On-Campus Transitioner
4659,9,Hispanic On-Campus Transitioner
4660,9,Hispanic On-Campus Transitioner
4661,10,Continuing-Gen Cruiser
4662,8,Multiracial Bridge-Builder
4663,2,Latino Off-Campus Working
4664,4,Asian First-Gen Navigator
4665,7,White Off-Campus Working
4666,2,Latino Off-Campus Working
4667,9,Hispanic On-Campus Transitioner
4668,1,Latina Commuter Caretaker
4669,1,Latina Commuter Caretaker
4670,2,Latino Off-Campus Working
4671,1,Latina Commuter Caretaker
4672,9,Hispanic On-Campus Transitioner
4673,8,Multiracial Bridge-Builder
4674,3,Asian High-Pressure Achiever
4675,5,Black Campus Connector
